iterations_since_restore,node_ip,timestamp,date,episode_reward_min,episode_reward_max,hostname,sampler_perf/mean_processing_ms,info/grad_time_ms,info/sample_time_ms,episodes_this_iter,info/num_steps_sampled,info/update_time_ms,pid,sampler_perf/mean_inference_ms,info/opt_peak_throughput,info/sample_peak_throughput,episode_reward_mean,training_iteration,info/opt_samples,episodes_total,experiment_id,done,time_this_iter_s,timesteps_since_restore,info/num_steps_trained,sampler_perf/mean_env_wait_ms,time_since_restore,timesteps_total,timesteps_this_iter,time_total_s,episode_len_mean
309,10.142.78.137,1576702033,2019-12-18_12-47-13,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47952459520033713,4.647,275.634,0,381254,0.001,17248,0.6314650402960935,156428.411,2637.558,-261.498000000003,309,727.0,739,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2249605655670166,381254,381254,0.9207640101042618,124.24523067474365,381254,510,124.24523067474365,132.47
310,10.142.78.137,1576702033,2019-12-18_12-47-13,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47952459520033713,4.409,268.355,0,381654,0.001,17248,0.6314650402960935,155999.821,2563.019,-261.498000000003,310,687.8,739,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21113324165344238,381654,381654,0.9207640101042618,124.4563639163971,381654,400,124.4563639163971,132.47
311,10.142.78.137,1576702033,2019-12-18_12-47-13,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47952459520033713,4.083,255.163,0,382054,0.001,17248,0.6314650402960935,152354.057,2438.053,-261.498000000003,311,622.1,739,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21175551414489746,382054,382054,0.9207640101042618,124.66811943054199,382054,400,124.66811943054199,132.47
312,10.142.78.137,1576702034,2019-12-18_12-47-14,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47952459520033713,3.987,248.784,0,382391,0.001,17248,0.6314650402960935,150801.533,2416.959,-261.498000000003,312,601.3,739,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.19816946983337402,382391,382391,0.9207640101042618,124.86628890037537,382391,337,124.86628890037537,132.47
313,10.142.78.137,1576702034,2019-12-18_12-47-14,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4788840000903414,4.005,246.364,2,383404,0.001,17248,0.6312603494031502,148428.737,2413.095,-257.4850000000035,313,594.5,741,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.34979867935180664,383404,383404,0.9196109513849459,125.21608757972717,383404,1013,125.21608757972717,142.02
314,10.142.78.137,1576702034,2019-12-18_12-47-14,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4788840000903414,3.997,245.394,0,384057,0.001,17248,0.6312603494031502,146495.316,2386.369,-257.4850000000034,314,585.6,741,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2614917755126953,384057,384057,0.9196109513849459,125.47757935523987,384057,653,125.47757935523987,142.02
315,10.142.78.137,1576702035,2019-12-18_12-47-15,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47855276834552796,4.117,248.25,1,384749,0.001,17248,0.631154931611495,146093.735,2422.556,-252.0360000000034,315,601.4,742,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.26598453521728516,384749,384749,0.919014025155337,125.74356389045715,384749,692,125.74356389045715,144.34
316,10.142.78.137,1576702035,2019-12-18_12-47-15,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47855276834552796,4.054,246.847,0,385149,0.001,17248,0.631154931611495,146567.05,2407.16,-252.0360000000034,316,594.2,742,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21297097206115723,385149,385149,0.919014025155337,125.95653486251831,385149,400,125.95653486251831,144.34
317,10.142.78.137,1576702035,2019-12-18_12-47-15,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47820814344149276,4.14,249.724,1,386053,0.001,17248,0.6310459815054722,146754.145,2433.088,-250.68900000000352,317,607.6,743,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3196752071380615,386053,386053,0.9183930506483415,126.27621006965637,386053,904,126.27621006965637,147.43
318,10.142.78.137,1576702035,2019-12-18_12-47-15,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47820814344149276,4.178,251.824,0,386952,0.001,17248,0.6310459815054722,148573.446,2465.211,-250.68900000000352,318,620.8,743,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3107926845550537,386952,386952,0.9183930506483415,126.58700275421143,386952,899,126.58700275421143,147.43
319,10.142.78.137,1576702036,2019-12-18_12-47-16,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47820814344149276,4.236,252.759,0,387501,0.001,17248,0.6310459815054722,147458.858,2471.52,-250.68900000000352,319,624.7,743,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.23497605323791504,387501,387501,0.9183930506483415,126.82197880744934,387501,549,126.82197880744934,147.43
320,10.142.78.137,1576702036,2019-12-18_12-47-16,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47820814344149276,4.234,249.958,0,387811,0.001,17248,0.6310459815054722,145408.081,2463.211,-250.68900000000352,320,615.7,743,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1831064224243164,387811,387811,0.9183930506483415,127.00508522987366,387811,310,127.00508522987366,147.43
321,10.142.78.137,1576702036,2019-12-18_12-47-16,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47783478472983154,4.389,256.048,1,388524,0.001,17248,0.6309273484280878,147428.407,2526.865,-242.76800000000404,321,647.0,744,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2741553783416748,388524,388524,0.917720826882311,127.27924060821533,388524,713,127.27924060821533,155.04
322,10.142.78.137,1576702036,2019-12-18_12-47-16,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4778347847298315,4.411,257.366,0,388924,0.001,17248,0.6309273484280878,148098.8,2538.412,-242.76800000000404,322,653.3,744,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21158289909362793,388924,388924,0.917720826882311,127.49082350730896,388924,400,127.49082350730896,155.04
323,10.142.78.137,1576702036,2019-12-18_12-47-16,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4778347847298315,4.078,242.967,0,389304,0.001,17248,0.6309273484280878,144667.53,2428.316,-242.76800000000404,323,590.0,744,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.20237493515014648,389304,389304,0.917720826882311,127.6931984424591,389304,380,127.6931984424591,155.04
324,10.142.78.137,1576702037,2019-12-18_12-47-17,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4778347847298315,3.81,233.771,0,389504,0.001,17248,0.6309273484280878,142978.39,2330.06,-242.76800000000404,324,544.7,744,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16680407524108887,389504,389504,0.917720826882311,127.8600025177002,389504,200,127.8600025177002,155.04
325,10.142.78.137,1576702037,2019-12-18_12-47-17,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4778347847298315,3.567,223.358,0,389704,0.001,17248,0.6309273484280878,138930.66,2218.41,-242.76800000000404,325,495.5,744,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.15936946868896484,389704,389704,0.917720826882311,128.01937198638916,389704,200,128.01937198638916,155.04
326,10.142.78.137,1576702037,2019-12-18_12-47-17,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4778347847298315,3.487,218.792,0,389904,0.001,17248,0.6309273484280878,136366.788,2173.296,-242.76800000000404,326,475.5,744,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1664881706237793,389904,389904,0.917720826882311,128.18586015701294,389904,200,128.18586015701294,155.04
327,10.142.78.137,1576702037,2019-12-18_12-47-17,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4765683871291686,3.611,226.859,3,391136,0.001,17248,0.630525686234716,140752.545,2240.597,-256.4150000000043,327,508.3,747,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4015328884124756,391136,391136,0.9154291217062552,128.58739304542542,391136,1232,128.58739304542542,165.53
328,10.142.78.137,1576702038,2019-12-18_12-47-18,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47573449261524,4.004,242.565,2,392738,0.001,17248,0.6302627540653437,144511.46,2385.336,-272.7500000000043,328,578.6,749,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.47174763679504395,392738,392738,0.91392538875806,129.05914068222046,392738,1602,129.05914068222046,165.39
329,10.142.78.137,1576702038,2019-12-18_12-47-18,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47573449261524003,4.135,247.917,0,393521,0.001,17248,0.6302627540653435,145574.261,2428.229,-272.7500000000043,329,602.0,749,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2897162437438965,393521,393521,0.9139253887580603,129.34885692596436,393521,783,129.34885692596436,165.39
330,10.142.78.137,1576702038,2019-12-18_12-47-18,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47573449261524003,4.13,248.054,0,393807,0.001,17248,0.6302627540653435,145175.526,2417.22,-272.7500000000043,330,599.6,749,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.18442082405090332,393807,393807,0.9139253887580603,129.53327775001526,393807,286,129.53327775001526,165.39
331,10.142.78.137,1576702038,2019-12-18_12-47-18,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47573449261524003,3.858,237.849,0,394007,0.001,17248,0.6302627540653435,142116.096,2305.239,-272.7500000000043,331,548.3,749,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16939973831176758,394007,394007,0.9139253887580603,129.70267748832703,394007,200,129.70267748832703,165.39
332,10.142.78.137,1576702039,2019-12-18_12-47-19,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47528815019144377,3.936,257.924,1,394368,0.001,17248,0.6301393765298502,138322.9,2110.697,-260.0120000000045,332,544.4,750,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.4133026599884033,394368,394368,0.9131190736373272,130.11598014831543,394368,361,130.11598014831543,172.9
333,10.142.78.137,1576702039,2019-12-18_12-47-19,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4752881501914438,4.093,267.025,0,395049,0.001,17248,0.6301393765298502,140348.4,2151.484,-260.0120000000045,333,574.5,750,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2949333190917969,395049,395049,0.9131190736373272,130.41091346740723,395049,681,130.41091346740723,172.9
334,10.142.78.137,1576702039,2019-12-18_12-47-19,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.4752881501914438,4.31,275.234,0,395649,0.001,17248,0.6301393765298502,142563.184,2232.647,-260.0120000000045,334,614.5,750,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.25104641914367676,395649,395649,0.9131190736373272,130.6619598865509,395649,600,130.6619598865509,172.9
335,10.142.78.137,1576702040,2019-12-18_12-47-20,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47482424142554014,4.529,285.321,1,396295,0.001,17248,0.6300124805957741,145539.562,2310.027,-265.1730000000048,335,659.1,751,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.26250481605529785,396295,396295,0.9122803845955713,130.9244647026062,396295,646,130.9244647026062,177.06
336,10.142.78.137,1576702040,2019-12-18_12-47-20,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47482424142554025,4.649,289.332,0,396695,0.001,17248,0.6300124805957741,146082.81,2347.129,-265.1730000000048,336,679.1,751,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.20782756805419922,396695,396695,0.9122803845955713,131.1322922706604,396695,400,131.1322922706604,177.06
337,10.142.78.137,1576702040,2019-12-18_12-47-20,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47482424142554025,4.216,270.901,0,397095,0.001,17248,0.6300124805957741,141346.387,2199.695,-265.1730000000048,337,595.9,751,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21286845207214355,397095,397095,0.9122803845955713,131.34516072273254,397095,400,131.34516072273254,177.06
338,10.142.78.137,1576702040,2019-12-18_12-47-20,-1064.1000000000017,772.3999999999986,zack-XPS-15-9560,0.47482424142554025,3.52,244.464,0,397397,0.001,17248,0.6300124805957741,132361.99,1905.802,-265.1730000000048,338,465.9,751,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.20044970512390137,397397,397397,0.9122803845955713,131.54561042785645,397397,302,131.54561042785645,177.06
339,10.142.78.137,1576702041,2019-12-18_12-47-21,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47433614776406685,3.724,250.641,1,398525,0.001,17248,0.6298798476129314,134364.659,1996.483,-254.32600000000505,339,500.4,752,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3535604476928711,398525,398525,0.9113985598208799,131.89917087554932,398525,1128,131.89917087554932,183.64
340,10.142.78.137,1576702041,2019-12-18_12-47-21,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4743361477640668,4.072,264.01,0,399519,0.001,17248,0.6298798476129314,140258.673,2163.552,-254.32600000000505,340,571.2,752,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3215959072113037,399519,399519,0.9113985598208798,132.22076678276062,399519,994,132.22076678276062,183.64
341,10.142.78.137,1576702041,2019-12-18_12-47-21,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4743361477640668,4.297,272.008,0,400119,0.001,17248,0.6298798476129314,142239.752,2246.996,-254.32600000000505,341,611.2,752,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2516517639160156,400119,400119,0.9113985598208798,132.47241854667664,400119,600,132.47241854667664,183.64
342,10.142.78.137,1576702042,2019-12-18_12-47-22,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4743361477640668,4.281,255.589,0,400631,0.001,17248,0.6298798476129314,146284.685,2450.421,-254.32600000000505,342,626.3,752,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.24875736236572266,400631,400631,0.9113985598208798,132.72117590904236,400631,512,132.72117590904236,183.64
343,10.142.78.137,1576702042,2019-12-18_12-47-22,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4738246195722898,4.172,249.374,1,401142,0.001,17248,0.6297413393604038,146050.373,2443.323,-255.2040000000053,343,609.3,753,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2317349910736084,401142,401142,0.9104745127206327,132.95291090011597,401142,511,132.95291090011597,192.15
344,10.142.78.137,1576702042,2019-12-18_12-47-22,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4738246195722897,4.427,257.82,0,402199,0.001,17248,0.6297413393604038,147941.256,2540.529,-255.2040000000053,344,655.0,753,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.338062047958374,402199,402199,0.9104745127206325,133.29097294807434,402199,1057,133.29097294807434,192.15
345,10.142.78.137,1576702042,2019-12-18_12-47-22,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4738246195722897,4.511,260.485,0,403008,0.001,17248,0.6297413393604038,148818.772,2577.112,-255.2040000000053,345,671.3,753,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2899198532104492,403008,403008,0.9104745127206325,133.5808928012848,403008,809,133.5808928012848,192.15
346,10.142.78.137,1576702043,2019-12-18_12-47-23,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4738246195722897,4.631,267.343,0,403723,0.001,17248,0.6297413393604038,151756.924,2628.833,-255.2040000000053,346,702.8,753,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2775287628173828,403723,403723,0.9104745127206325,133.85842156410217,403723,715,133.85842156410217,192.15
347,10.142.78.137,1576702043,2019-12-18_12-47-23,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4738246195722897,4.635,267.931,0,404157,0.001,17248,0.6297413393604038,152377.344,2635.754,-255.2040000000053,347,706.2,753,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21882414817810059,404157,404157,0.9104745127206325,134.07724571228027,404157,434,134.07724571228027,192.15
348,10.142.78.137,1576702043,2019-12-18_12-47-23,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.765,274.017,1,404784,0.001,17248,0.6295956609596249,155017.38,2695.818,-254.421000000006,348,738.7,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.26262998580932617,404784,404784,0.9095077937152521,134.3398756980896,404784,627,134.3398756980896,201.41
349,10.142.78.137,1576702043,2019-12-18_12-47-23,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.644,272.469,0,405797,0.001,17248,0.629595660959625,156593.551,2668.923,-254.42100000000596,349,727.2,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.33687424659729004,405797,405797,0.9095077937152521,134.6767499446869,405797,1013,134.6767499446869,201.41
350,10.142.78.137,1576702044,2019-12-18_12-47-24,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.542,269.361,0,406597,0.001,17248,0.629595660959625,155829.762,2627.7,-254.42100000000596,350,707.8,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.289534330368042,406597,406597,0.9095077937152521,134.96628427505493,406597,800,134.96628427505493,201.41
351,10.142.78.137,1576702044,2019-12-18_12-47-24,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.673,292.588,0,407397,0.001,17248,0.629595660959625,155751.198,2487.458,-254.42100000000596,351,727.8,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.48515963554382324,407397,407397,0.9095077937152521,135.45144391059875,407397,800,135.45144391059875,201.41
352,10.142.78.137,1576702045,2019-12-18_12-47-25,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.782,296.29,0,408197,0.001,17248,0.629595660959625,158204.608,2553.581,-254.42100000000596,352,756.6,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2868502140045166,408197,408197,0.9095077937152521,135.73829412460327,408197,800,135.73829412460327,201.41
353,10.142.78.137,1576702045,2019-12-18_12-47-25,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.869,299.158,0,408838,0.001,17248,0.629595660959625,158072.552,2572.553,-254.42100000000596,353,769.6,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.26127028465270996,408838,408838,0.9095077937152521,135.99956440925598,408838,641,135.99956440925598,201.41
354,10.142.78.137,1576702045,2019-12-18_12-47-25,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.508,286.284,0,409238,0.001,17248,0.629595660959625,156158.031,2458.749,-254.42100000000596,354,703.9,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2057507038116455,409238,409238,0.9095077937152521,136.20531511306763,409238,400,136.20531511306763,201.41
355,10.142.78.137,1576702045,2019-12-18_12-47-25,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.29,279.284,0,409638,0.001,17248,0.629595660959625,154562.326,2373.924,-254.42100000000596,355,663.0,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21773409843444824,409638,409638,0.9095077937152521,136.42304921150208,409638,400,136.42304921150208,201.41
356,10.142.78.137,1576702045,2019-12-18_12-47-25,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.47328731965744586,4.152,273.244,0,410038,0.001,17248,0.629595660959625,152090.574,2311.119,-254.42100000000596,356,631.5,754,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21581530570983887,410038,410038,0.9095077937152521,136.6388645172119,410038,400,136.6388645172119,201.41
357,10.142.78.137,1576702046,2019-12-18_12-47-26,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4727048735340326,4.177,274.238,1,410495,0.001,17248,0.6294459756049476,151740.96,2311.134,-255.79500000000579,357,633.8,755,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2290799617767334,410495,410495,0.9084613832735868,136.86794447898865,410495,457,136.86794447898865,218.81
358,10.142.78.137,1576702046,2019-12-18_12-47-26,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4721216260848272,4.402,285.823,1,411562,0.001,17248,0.6292972801430425,153961.508,2371.398,-248.14800000000588,358,677.8,756,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3807239532470703,411562,411562,0.9074145468286006,137.24866843223572,411562,1067,137.24866843223572,219.81
359,10.142.78.137,1576702046,2019-12-18_12-47-26,-1064.1000000000017,833.9999999999671,zack-XPS-15-9560,0.4721216260848272,4.199,278.231,0,412185,0.001,17248,0.6292972801430425,152133.9,2295.936,-248.14800000000594,359,638.8,756,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2589287757873535,412185,412185,0.9074145468286006,137.50759720802307,412185,623,137.50759720802307,219.81
