episodes_this_iter,info/num_steps_sampled,timesteps_this_iter,sampler_perf/mean_processing_ms,episodes_total,iterations_since_restore,episode_reward_mean,timestamp,sampler_perf/mean_env_wait_ms,training_iteration,time_total_s,episode_reward_min,info/opt_samples,info/sample_time_ms,time_this_iter_s,timesteps_since_restore,sampler_perf/mean_inference_ms,pid,time_since_restore,info/num_steps_trained,episode_reward_max,timesteps_total,done,info/grad_time_ms,info/opt_peak_throughput,hostname,info/update_time_ms,date,info/sample_peak_throughput,node_ip,episode_len_mean,experiment_id
1,1053929,594,0.345706266005857,1259,1809,138.23699999998297,1576703343,0.6683457253355414,1809,605.867577791214,-1144.3000000000802,397.5,218.395,0.24852800369262695,1053929,0.7113107133745897,17939,605.867577791214,1053929,971.0999999999981,1053929,False,3.091,128598.104,zack-XPS-15-9560,0.002,2019-12-18_13-09-03,1820.095,10.142.78.137,745.17,597e19b796dc436bb6e93311fa9df381
0,1054329,400,0.345706266005857,1259,1810,138.23699999998297,1576703343,0.6683457253355413,1810,606.076025724411,-1144.3000000000802,377.5,215.08,0.20844793319702148,1054329,0.7113107133745896,17939,606.076025724411,1054329,971.0999999999981,1054329,False,3.02,124982.221,zack-XPS-15-9560,0.002,2019-12-18_13-09-03,1755.161,10.142.78.137,745.17,597e19b796dc436bb6e93311fa9df381
1,1054930,601,0.34529352148718556,1260,1811,131.78899999998296,1576703343,0.6675657306932297,1811,606.3236448764801,-1144.3000000000802,397.4,218.083,0.2476191520690918,1054930,0.7109252782102602,17939,606.3236448764801,1054930,971.0999999999981,1054930,False,3.123,127230.124,zack-XPS-15-9560,0.002,2019-12-18_13-09-03,1822.244,10.142.78.137,746.24,597e19b796dc436bb6e93311fa9df381
0,1055330,400,0.34529352148718556,1260,1812,131.7889999999829,1576703343,0.6675657306932298,1812,606.5281956195831,-1144.3000000000802,417.4,221.94,0.20455074310302734,1055330,0.7109252782102602,17939,606.5281956195831,1055330,971.0999999999981,1055330,False,3.254,128285.727,zack-XPS-15-9560,0.002,2019-12-18_13-09-03,1880.685,10.142.78.137,746.24,597e19b796dc436bb6e93311fa9df381
0,1055713,383,0.34529352148718556,1260,1813,131.7889999999829,1576703343,0.6675657306932298,1813,606.7307169437408,-1144.3000000000802,435.7,210.996,0.20252132415771484,1055713,0.7109252782102602,17939,606.7307169437408,1055713,971.0999999999981,1055713,False,3.306,131785.637,zack-XPS-15-9560,0.001,2019-12-18_13-09-03,2064.964,10.142.78.137,746.24,597e19b796dc436bb6e93311fa9df381
0,1055913,200,0.34529352148718556,1260,1814,131.7889999999829,1576703344,0.6675657306932298,1814,606.8878409862518,-1144.3000000000802,435.7,208.912,0.15712404251098633,1055913,0.7109252782102602,17939,606.8878409862518,1055913,971.0999999999981,1055913,False,3.303,131898.827,zack-XPS-15-9560,0.001,2019-12-18_13-09-04,2085.568,10.142.78.137,746.24,597e19b796dc436bb6e93311fa9df381
0,1056113,200,0.34529352148718556,1260,1815,131.7889999999829,1576703344,0.6675657306932298,1815,607.0541250705719,-1144.3000000000802,435.7,209.744,0.16628408432006836,1056113,0.7109252782102602,17939,607.0541250705719,1056113,971.0999999999981,1056113,False,3.344,130280.546,zack-XPS-15-9560,0.001,2019-12-18_13-09-04,2077.294,10.142.78.137,746.24,597e19b796dc436bb6e93311fa9df381
0,1056313,200,0.34529352148718556,1260,1816,131.7889999999829,1576703344,0.6675657306932298,1816,607.2196099758148,-1144.3000000000802,415.4,206.059,0.16548490524291992,1056313,0.7109252782102602,17939,607.2196099758148,1056313,971.0999999999981,1056313,False,3.279,126686.096,zack-XPS-15-9560,0.001,2019-12-18_13-09-04,2015.925,10.142.78.137,746.24,597e19b796dc436bb6e93311fa9df381
1,1056993,680,0.34487742569073615,1261,1817,132.88799999998272,1576703344,0.6667794615294507,1817,607.4964535236359,-1144.3000000000802,423.4,209.136,0.2768435478210449,1056993,0.7105369320522464,17939,607.4964535236359,1056993,971.0999999999981,1056993,False,3.298,128383.757,zack-XPS-15-9560,0.001,2019-12-18_13-09-04,2024.523,10.142.78.137,753.19,597e19b796dc436bb6e93311fa9df381
0,1057314,321,0.34487742569073615,1261,1818,132.88799999998275,1576703344,0.6667794615294506,1818,607.6882026195526,-1144.3000000000802,397.9,203.125,0.19174909591674805,1057314,0.7105369320522464,17939,607.6882026195526,1057314,971.0999999999981,1057314,False,3.152,126220.566,zack-XPS-15-9560,0.001,2019-12-18_13-09-04,1958.89,10.142.78.137,753.19,597e19b796dc436bb6e93311fa9df381
0,1057514,200,0.34487742569073615,1261,1819,132.88799999998275,1576703344,0.6667794615294506,1819,607.8453350067139,-1144.3000000000802,358.5,194.211,0.15713238716125488,1057514,0.7105369320522464,17939,607.8453350067139,1057514,971.0999999999981,1057514,False,2.932,122290.374,zack-XPS-15-9560,0.001,2019-12-18_13-09-04,1845.934,10.142.78.137,753.19,597e19b796dc436bb6e93311fa9df381
0,1057714,200,0.34487742569073615,1261,1820,132.88799999998275,1576703345,0.6667794615294506,1820,608.0111622810364,-1144.3000000000802,338.5,190.094,0.16582727432250977,1057714,0.7105369320522464,17939,608.0111622810364,1057714,971.0999999999981,1057714,False,2.788,121415.479,zack-XPS-15-9560,0.001,2019-12-18_13-09-05,1780.695,10.142.78.137,753.19,597e19b796dc436bb6e93311fa9df381
0,1057914,200,0.34487742569073615,1261,1821,132.88799999998275,1576703345,0.6667794615294506,1821,608.1802055835724,-1144.3000000000802,298.4,182.424,0.16904330253601074,1057914,0.7105369320522464,17939,608.1802055835724,1057914,971.0999999999981,1057914,False,2.595,114981.058,zack-XPS-15-9560,0.001,2019-12-18_13-09-05,1635.752,10.142.78.137,753.19,597e19b796dc436bb6e93311fa9df381
0,1058114,200,0.34487742569073615,1261,1822,132.88799999998275,1576703345,0.6667794615294506,1822,608.3467559814453,-1144.3000000000802,278.4,178.778,0.1665503978729248,1058114,0.7105369320522464,17939,608.3467559814453,1058114,971.0999999999981,1058114,False,2.445,113873.617,zack-XPS-15-9560,0.001,2019-12-18_13-09-05,1557.241,10.142.78.137,753.19,597e19b796dc436bb6e93311fa9df381
1,1058572,458,0.34445698912783995,1262,1823,134.2039999999828,1576703345,0.6659845702742738,1823,608.5752189159393,-1144.3000000000802,285.9,181.303,0.22846293449401855,1058572,0.7101449477952793,17939,608.5752189159393,1058572,971.0999999999981,1058572,False,2.508,113985.619,zack-XPS-15-9560,0.001,2019-12-18_13-09-05,1576.92,10.142.78.137,762.03,597e19b796dc436bb6e93311fa9df381
0,1058972,400,0.34445698912783995,1262,1824,134.20399999998278,1576703345,0.6659845702742738,1824,608.7793245315552,-1144.3000000000802,305.9,185.923,0.20410561561584473,1058972,0.7101449477952794,17939,608.7793245315552,1058972,971.0999999999981,1058972,False,2.587,118222.893,zack-XPS-15-9560,0.001,2019-12-18_13-09-05,1645.308,10.142.78.137,762.03,597e19b796dc436bb6e93311fa9df381
0,1059372,400,0.34445698912783995,1262,1825,134.20399999998278,1576703346,0.6659845702742738,1825,608.9838874340057,-1144.3000000000802,325.9,189.696,0.20456290245056152,1059372,0.7101449477952794,17939,608.9838874340057,1059372,971.0999999999981,1059372,False,2.647,123120.765,zack-XPS-15-9560,0.001,2019-12-18_13-09-06,1718.012,10.142.78.137,762.03,597e19b796dc436bb6e93311fa9df381
0,1059639,267,0.34445698912783995,1262,1826,134.20399999998278,1576703346,0.6659845702742738,1826,609.1589779853821,-1144.3000000000802,332.6,190.658,0.17509055137634277,1059639,0.7101449477952794,17939,609.1589779853821,1059639,971.0999999999981,1059639,False,2.648,125581.808,zack-XPS-15-9560,0.001,2019-12-18_13-09-06,1744.48,10.142.78.137,762.03,597e19b796dc436bb6e93311fa9df381
0,1059839,200,0.34445698912783995,1262,1827,134.20399999998278,1576703346,0.6659845702742738,1827,609.3159329891205,-1144.3000000000802,284.6,178.889,0.15695500373840332,1059839,0.7101449477952794,17939,609.3159329891205,1059839,971.0999999999981,1059839,False,2.429,117174.05,zack-XPS-15-9560,0.001,2019-12-18_13-09-06,1590.934,10.142.78.137,762.03,597e19b796dc436bb6e93311fa9df381
1,1060530,691,0.3440321051420607,1263,1828,135.32299999998256,1576703346,0.6651810671585959,1828,609.5832056999207,-1144.3000000000802,321.6,186.277,0.2672727108001709,1060530,0.7097452678078865,17939,609.5832056999207,1060530,971.0999999999981,1060530,False,2.597,123851.198,zack-XPS-15-9560,0.001,2019-12-18_13-09-06,1726.461,10.142.78.137,768.54,597e19b796dc436bb6e93311fa9df381
1,1061115,585,0.3436087822863187,1264,1829,119.04699999998249,1576703346,0.6643808177240134,1829,609.830483675003,-1144.3000000000802,360.1,195.084,0.24727797508239746,1061115,0.7093475645109727,17939,609.830483675003,1061115,971.0999999999981,1061115,False,2.804,128433.819,zack-XPS-15-9560,0.001,2019-12-18_13-09-06,1845.869,10.142.78.137,768.09,597e19b796dc436bb6e93311fa9df381
1,1061668,553,0.34318589244152503,1265,1830,121.0289999999826,1576703347,0.663581335382219,1830,610.0693922042847,-1144.3000000000802,395.4,202.229,0.2389085292816162,1061668,0.7089504989705087,17939,610.0693922042847,1061668,971.0999999999981,1061668,False,2.966,133301.273,zack-XPS-15-9560,0.001,2019-12-18_13-09-07,1955.212,10.142.78.137,768.5,597e19b796dc436bb6e93311fa9df381
0,1062068,400,0.34318589244152503,1265,1831,121.0289999999826,1576703347,0.663581335382219,1831,610.2732448577881,-1144.3000000000802,415.4,205.64,0.20385265350341797,1062068,0.7089504989705085,17939,610.2732448577881,1062068,971.0999999999981,1062068,False,3.043,136501.115,zack-XPS-15-9560,0.001,2019-12-18_13-09-07,2020.038,10.142.78.137,768.5,597e19b796dc436bb6e93311fa9df381
1,1062572,504,0.3427634800942747,1266,1832,131.68799999998245,1576703347,0.6627826654620113,1832,610.5006430149078,-1144.3000000000802,445.8,211.57,0.22739815711975098,1062572,0.7085541699393787,17939,610.5006430149078,1062572,971.0999999999981,1062572,False,3.191,139700.454,zack-XPS-15-9560,0.001,2019-12-18_13-09-07,2107.106,10.142.78.137,767.68,597e19b796dc436bb6e93311fa9df381
0,1063338,766,0.3427634800942747,1266,1833,131.68799999998245,1576703347,0.6627826654620113,1833,610.7839367389679,-1144.3000000000802,476.6,216.932,0.2832937240600586,1063338,0.7085541699393787,17939,610.7839367389679,1063338,971.0999999999981,1063338,False,3.312,143908.579,zack-XPS-15-9560,0.001,2019-12-18_13-09-07,2197.007,10.142.78.137,767.68,597e19b796dc436bb6e93311fa9df381
0,1063938,600,0.3427634800942747,1266,1834,131.68799999998245,1576703348,0.6627826654620113,1834,611.0313534736633,-1144.3000000000802,496.6,221.175,0.24741673469543457,1063938,0.7085541699393787,17939,611.0313534736633,1063938,971.0999999999981,1063938,False,3.399,146120.646,zack-XPS-15-9560,0.001,2019-12-18_13-09-08,2245.284,10.142.78.137,767.68,597e19b796dc436bb6e93311fa9df381
0,1064538,600,0.3427634800942747,1266,1835,131.68799999998245,1576703348,0.6627826654620113,1835,611.2868518829346,-1144.3000000000802,516.6,226.157,0.25549840927124023,1064538,0.7085541699393787,17939,611.2868518829346,1064538,971.0999999999981,1064538,False,3.511,147148.573,zack-XPS-15-9560,0.001,2019-12-18_13-09-08,2284.254,10.142.78.137,767.68,597e19b796dc436bb6e93311fa9df381
0,1065051,513,0.3427634800942747,1266,1836,131.68799999998245,1576703348,0.6627826654620113,1836,611.5149097442627,-1144.3000000000802,541.2,231.275,0.228057861328125,1065051,0.7085541699393787,17939,611.5149097442627,1065051,971.0999999999981,1065051,False,3.686,146833.469,zack-XPS-15-9560,0.001,2019-12-18_13-09-08,2340.074,10.142.78.137,767.68,597e19b796dc436bb6e93311fa9df381
1,1065654,603,0.3423403665506678,1267,1837,129.53799999998202,1576703348,0.6619832723060335,1837,611.7734134197235,-1144.3000000000802,581.5,241.232,0.25850367546081543,1065654,0.7081565525918339,17939,611.7734134197235,1065654,971.0999999999981,1065654,False,3.873,150144.221,zack-XPS-15-9560,0.001,2019-12-18_13-09-08,2410.544,10.142.78.137,774.09,597e19b796dc436bb6e93311fa9df381
0,1065906,252,0.3423403665506678,1267,1838,129.537999999982,1576703349,0.6619832723060335,1838,611.9548966884613,-1144.3000000000802,537.6,232.887,0.18148326873779297,1065906,0.7081565525918339,17939,611.9548966884613,1065906,971.0999999999981,1065906,False,3.63,148104.266,zack-XPS-15-9560,0.001,2019-12-18_13-09-09,2308.418,10.142.78.137,774.09,597e19b796dc436bb6e93311fa9df381
0,1066106,200,0.3423403665506678,1267,1839,129.537999999982,1576703349,0.6619832723060335,1839,612.122921705246,-1144.3000000000802,499.1,225.149,0.16802501678466797,1066106,0.7081565525918339,17939,612.122921705246,1066106,971.0999999999981,1066106,False,3.443,144968.707,zack-XPS-15-9560,0.001,2019-12-18_13-09-09,2216.756,10.142.78.137,774.09,597e19b796dc436bb6e93311fa9df381
2,1066771,665,0.34149115522531653,1269,1840,145.3189999999818,1576703349,0.6603785276641773,1840,612.399453163147,-1144.3000000000802,510.3,228.85,0.276531457901001,1066771,0.7073599622390486,17939,612.399453163147,1066771,971.0999999999981,1066771,False,3.498,145873.175,zack-XPS-15-9560,0.001,2019-12-18_13-09-09,2229.849,10.142.78.137,777.42,597e19b796dc436bb6e93311fa9df381
0,1067367,596,0.34149115522531653,1269,1841,145.3189999999818,1576703349,0.6603785276641773,1841,612.6614146232605,-1144.3000000000802,529.9,234.564,0.2619614601135254,1067367,0.7073599622390487,17939,612.6614146232605,1067367,971.0999999999981,1067367,False,3.594,147454.152,zack-XPS-15-9560,0.001,2019-12-18_13-09-09,2259.09,10.142.78.137,777.42,597e19b796dc436bb6e93311fa9df381
0,1067606,239,0.34149115522531653,1269,1842,145.3189999999818,1576703350,0.6603785276641773,1842,612.838579416275,-1144.3000000000802,503.4,229.628,0.17716479301452637,1067606,0.7073599622390487,17939,612.838579416275,1067606,971.0999999999981,1067606,False,3.486,144422.432,zack-XPS-15-9560,0.001,2019-12-18_13-09-10,2192.241,10.142.78.137,777.42,597e19b796dc436bb6e93311fa9df381
0,1067806,200,0.34149115522531653,1269,1843,145.3189999999818,1576703350,0.6603785276641773,1843,613.0054252147675,-1144.3000000000802,446.8,218.257,0.16684579849243164,1067806,0.7073599622390487,17939,613.0054252147675,1067806,971.0999999999981,1067806,False,3.214,138996.108,zack-XPS-15-9560,0.001,2019-12-18_13-09-10,2047.13,10.142.78.137,777.42,597e19b796dc436bb6e93311fa9df381
2,1068437,631,0.3406388261729312,1271,1844,141.24699999998202,1576703350,0.6587674801888018,1844,613.2716474533081,-1144.3000000000802,449.9,220.117,0.2662222385406494,1068437,0.7065614871764089,17939,613.2716474533081,1068437,971.0999999999981,1068437,False,3.229,139322.911,zack-XPS-15-9560,0.001,2019-12-18_13-09-10,2043.916,10.142.78.137,780.68,597e19b796dc436bb6e93311fa9df381
0,1068637,200,0.3406388261729312,1271,1845,141.24699999998202,1576703350,0.6587674801888019,1845,613.4329760074615,-1144.3000000000802,409.9,210.885,0.16132855415344238,1068637,0.7065614871764089,17939,613.4329760074615,1068637,971.0999999999981,1068637,False,3.04,134841.704,zack-XPS-15-9560,0.002,2019-12-18_13-09-10,1943.714,10.142.78.137,780.68,597e19b796dc436bb6e93311fa9df381
1,1069420,783,0.3402125322044205,1272,1846,147.5489999999821,1576703350,0.657961812428647,1846,613.7467930316925,-1144.3000000000802,436.9,219.321,0.31381702423095703,1069420,0.7061624265607216,17939,613.7467930316925,1069420,971.0999999999981,1069420,False,3.183,137275.558,zack-XPS-15-9560,0.002,2019-12-18_13-09-10,1992.057,10.142.78.137,781.17,597e19b796dc436bb6e93311fa9df381
0,1069820,400,0.34021253220442044,1272,1847,147.5489999999821,1576703351,0.657961812428647,1847,613.9620845317841,-1144.3000000000802,416.6,215.106,0.21529150009155273,1069820,0.7061624265607215,17939,613.9620845317841,1069820,971.0999999999981,1069820,False,3.087,134959.454,zack-XPS-15-9560,0.002,2019-12-18_13-09-11,1936.719,10.142.78.137,781.17,597e19b796dc436bb6e93311fa9df381
1,1070357,537,0.33978994609847946,1273,1848,153.13499999998234,1576703351,0.65716246964184,1848,614.1968088150024,-1144.3000000000802,445.1,220.299,0.2347242832183838,1070357,0.7057676618725995,17939,614.1968088150024,1070357,971.0999999999981,1070357,False,3.215,138435.421,zack-XPS-15-9560,0.001,2019-12-18_13-09-11,2020.44,10.142.78.137,776.58,597e19b796dc436bb6e93311fa9df381
0,1070653,296,0.3397899460984795,1273,1849,153.13499999998234,1576703351,0.6571624696418398,1849,614.3765022754669,-1144.3000000000802,454.7,221.425,0.17969346046447754,1070653,0.7057676618725995,17939,614.3765022754669,1070653,971.0999999999981,1070653,False,3.26,139484.965,zack-XPS-15-9560,0.001,2019-12-18_13-09-11,2053.512,10.142.78.137,776.58,597e19b796dc436bb6e93311fa9df381
0,1070853,200,0.3397899460984795,1273,1850,153.13499999998234,1576703351,0.6571624696418398,1850,614.5314798355103,-1144.3000000000802,408.2,209.499,0.15497756004333496,1070853,0.7057676618725995,17939,614.5314798355103,1070853,971.0999999999981,1070853,False,3.041,134248.774,zack-XPS-15-9560,0.001,2019-12-18_13-09-11,1948.454,10.142.78.137,776.58,597e19b796dc436bb6e93311fa9df381
0,1071053,200,0.3397899460984795,1273,1851,153.13499999998234,1576703351,0.6571624696418398,1851,614.7004227638245,-1144.3000000000802,368.6,200.313,0.16894292831420898,1071053,0.7057676618725995,17939,614.7004227638245,1071053,971.0999999999981,1071053,False,2.922,126160.437,zack-XPS-15-9560,0.001,2019-12-18_13-09-11,1840.121,10.142.78.137,776.58,597e19b796dc436bb6e93311fa9df381
0,1071253,200,0.3397899460984795,1273,1852,153.13499999998234,1576703352,0.6571624696418398,1852,614.8634996414185,-1144.3000000000802,364.7,198.947,0.16307687759399414,1071253,0.7057676618725995,17939,614.8634996414185,1071253,971.0999999999981,1071253,False,2.905,125547.868,zack-XPS-15-9560,0.001,2019-12-18_13-09-12,1833.153,10.142.78.137,776.58,597e19b796dc436bb6e93311fa9df381
0,1071453,200,0.3397899460984795,1273,1853,153.13499999998234,1576703352,0.6571624696418398,1853,615.024255990982,-1144.3000000000802,364.7,198.295,0.16075634956359863,1071453,0.7057676618725995,17939,615.024255990982,1071453,971.0999999999981,1071453,False,2.939,124077.34,zack-XPS-15-9560,0.001,2019-12-18_13-09-12,1839.181,10.142.78.137,776.58,597e19b796dc436bb6e93311fa9df381
1,1071993,540,0.3393618606336771,1274,1854,148.18399999998238,1576703352,0.6563526822096719,1854,615.2543799877167,-1144.3000000000802,355.6,194.718,0.23012399673461914,1071993,0.7053680704523211,17939,615.2543799877167,1071993,971.0999999999981,1071993,False,2.912,122110.518,zack-XPS-15-9560,0.001,2019-12-18_13-09-12,1826.235,10.142.78.137,785.94,597e19b796dc436bb6e93311fa9df381
0,1072393,400,0.3393618606336771,1274,1855,148.18399999998238,1576703352,0.6563526822096719,1855,615.4565484523773,-1144.3000000000802,375.6,198.699,0.20216846466064453,1072393,0.705368070452321,17939,615.4565484523773,1072393,971.0999999999981,1072393,False,3.017,124498.616,zack-XPS-15-9560,0.001,2019-12-18_13-09-12,1890.295,10.142.78.137,785.94,597e19b796dc436bb6e93311fa9df381
1,1073051,658,0.3389335817059505,1275,1856,139.7629999999825,1576703352,0.655542755850533,1856,615.7200031280518,-1144.3000000000802,363.1,193.764,0.2634546756744385,1073051,0.7049681249239392,17939,615.7200031280518,1073051,971.0999999999981,1073051,False,2.91,124775.862,zack-XPS-15-9560,0.001,2019-12-18_13-09-12,1873.928,10.142.78.137,787.08,597e19b796dc436bb6e93311fa9df381
1,1073559,508,0.3385048419519218,1276,1857,153.77999999998244,1576703353,0.6547318323896316,1857,615.9578914642334,-1144.3000000000802,373.9,195.972,0.23788833618164062,1073559,0.7045682929059605,17939,615.9578914642334,1073559,971.0999999999981,1073559,False,2.959,126340.361,zack-XPS-15-9560,0.001,2019-12-18_13-09-13,1907.924,10.142.78.137,788.29,597e19b796dc436bb6e93311fa9df381
0,1073759,200,0.3385048419519219,1276,1858,153.77999999998244,1576703353,0.6547318323896316,1858,616.1250531673431,-1144.3000000000802,340.2,189.382,0.1671617031097412,1073759,0.7045682929059605,17939,616.1250531673431,1073759,971.0999999999981,1073759,False,2.802,121396.127,zack-XPS-15-9560,0.001,2019-12-18_13-09-13,1796.37,10.142.78.137,788.29,597e19b796dc436bb6e93311fa9df381
1,1074526,767,0.3380769974373133,1277,1859,162.35899999998253,1576703353,0.6539227053118419,1859,616.4159960746765,-1144.3000000000802,387.3,200.262,0.290942907333374,1074526,0.7041692316569481,17939,616.4159960746765,1074526,971.0999999999981,1074526,False,3.043,127278.378,zack-XPS-15-9560,0.001,2019-12-18_13-09-13,1933.965,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1075326,800,0.3380769974373133,1277,1860,162.35899999998253,1576703353,0.6539227053118418,1860,616.702143907547,-1144.3000000000802,447.3,213.062,0.2861478328704834,1075326,0.7041692316569482,17939,616.702143907547,1075326,971.0999999999981,1075326,False,3.36,133131.248,zack-XPS-15-9560,0.001,2019-12-18_13-09-13,2099.388,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1076126,800,0.3380769974373133,1277,1861,162.35899999998253,1576703354,0.6539227053118418,1861,616.9835929870605,-1144.3000000000802,507.3,224.06,0.2814490795135498,1076126,0.7041692316569482,17939,616.9835929870605,1076126,971.0999999999981,1076126,False,3.621,140091.808,zack-XPS-15-9560,0.001,2019-12-18_13-09-14,2264.13,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1076926,800,0.3380769974373133,1277,1862,162.35899999998253,1576703354,0.6539227053118418,1862,617.2622773647308,-1144.3000000000802,567.3,235.333,0.2786843776702881,1076926,0.7041692316569482,17939,617.2622773647308,1076926,971.0999999999981,1076926,False,3.906,145224.368,zack-XPS-15-9560,0.001,2019-12-18_13-09-14,2410.63,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1077726,800,0.3380769974373133,1277,1863,162.35899999998253,1576703354,0.6539227053118418,1863,617.5470788478851,-1144.3000000000802,627.3,247.485,0.2848014831542969,1077726,0.7041692316569482,17939,617.5470788478851,1077726,971.0999999999981,1077726,False,4.171,150411.425,zack-XPS-15-9560,0.001,2019-12-18_13-09-14,2534.697,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1078526,800,0.3380769974373133,1277,1864,162.35899999998253,1576703355,0.6539227053118418,1864,617.8368306159973,-1144.3000000000802,653.3,253.335,0.2897517681121826,1078526,0.7041692316569482,17939,617.8368306159973,1078526,971.0999999999981,1078526,False,4.284,152490.014,zack-XPS-15-9560,0.001,2019-12-18_13-09-15,2578.799,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1079276,750,0.3380769974373133,1277,1865,162.35899999998253,1576703355,0.6539227053118418,1865,618.1143207550049,-1144.3000000000802,688.3,260.702,0.27749013900756836,1079276,0.7041692316569482,17939,618.1143207550049,1079276,971.0999999999981,1079276,False,4.45,154691.171,zack-XPS-15-9560,0.001,2019-12-18_13-09-15,2640.18,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1079511,235,0.3380769974373133,1277,1866,162.35899999998253,1576703355,0.6539227053118418,1866,618.2867109775543,-1144.3000000000802,646.0,251.812,0.17239022254943848,1079511,0.7041692316569482,17939,618.2867109775543,1079511,971.0999999999981,1079511,False,4.24,152344.347,zack-XPS-15-9560,0.001,2019-12-18_13-09-15,2565.409,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1079711,200,0.3380769974373133,1277,1867,162.35899999998253,1576703355,0.6539227053118418,1867,618.4426121711731,-1144.3000000000802,615.2,243.756,0.15590119361877441,1079711,0.7041692316569482,17939,618.4426121711731,1079711,971.0999999999981,1079711,False,4.101,149995.979,zack-XPS-15-9560,0.001,2019-12-18_13-09-15,2523.831,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1079911,200,0.3380769974373133,1277,1868,162.35899999998253,1576703355,0.6539227053118418,1868,618.6126999855042,-1144.3000000000802,615.2,244.025,0.1700878143310547,1079911,0.7041692316569482,17939,618.6126999855042,1079911,971.0999999999981,1079911,False,4.124,149185.991,zack-XPS-15-9560,0.001,2019-12-18_13-09-15,2521.049,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
0,1080111,200,0.3380769974373133,1277,1869,162.35899999998253,1576703355,0.6539227053118418,1869,618.779051065445,-1144.3000000000802,558.5,231.867,0.1663510799407959,1080111,0.7041692316569482,17939,618.779051065445,1080111,971.0999999999981,1080111,False,3.826,145977.702,zack-XPS-15-9560,0.001,2019-12-18_13-09-15,2408.711,10.142.78.137,787.73,597e19b796dc436bb6e93311fa9df381
1,1080450,339,0.3376459769204405,1278,1870,157.17299999998218,1576703356,0.6531084467875965,1870,618.9840035438538,-1144.3000000000802,512.4,223.995,0.20495247840881348,1080450,0.7037655544051212,17939,618.9840035438538,1080450,971.0999999999981,1080450,False,3.571,143486.916,zack-XPS-15-9560,0.001,2019-12-18_13-09-16,2287.547,10.142.78.137,804.38,597e19b796dc436bb6e93311fa9df381
2,1081457,1007,0.3367996043209585,1280,1871,145.84799999998253,1576703356,0.6515082899729739,1871,619.3215608596802,-1144.3000000000802,533.1,229.521,0.337557315826416,1081457,0.7029700929708629,17939,619.3215608596802,1081457,971.0999999999981,1081457,False,3.648,146140.8,zack-XPS-15-9560,0.001,2019-12-18_13-09-16,2322.662,10.142.78.137,792.64,597e19b796dc436bb6e93311fa9df381
0,1082381,924,0.3367996043209586,1280,1872,145.84799999998253,1576703356,0.651508289972974,1872,619.6380612850189,-1144.3000000000802,545.5,233.219,0.3165004253387451,1082381,0.7029700929708629,17939,619.6380612850189,1082381,971.0999999999981,1082381,False,3.737,145984.013,zack-XPS-15-9560,0.001,2019-12-18_13-09-16,2339.005,10.142.78.137,792.64,597e19b796dc436bb6e93311fa9df381
0,1083181,800,0.3367996043209586,1280,1873,145.84799999998253,1576703357,0.651508289972974,1873,619.91526055336,-1144.3000000000802,545.5,232.477,0.27719926834106445,1083181,0.7029700929708629,17939,619.91526055336,1083181,971.0999999999981,1083181,False,3.714,146866.737,zack-XPS-15-9560,0.001,2019-12-18_13-09-17,2346.468,10.142.78.137,792.64,597e19b796dc436bb6e93311fa9df381
0,1083967,786,0.3367996043209586,1280,1874,145.84799999998253,1576703357,0.651508289972974,1874,620.2031140327454,-1144.3000000000802,544.1,232.23,0.287853479385376,1083967,0.7029700929708629,17939,620.2031140327454,1083967,971.0999999999981,1083967,False,3.775,144122.416,zack-XPS-15-9560,0.001,2019-12-18_13-09-17,2342.936,10.142.78.137,792.64,597e19b796dc436bb6e93311fa9df381
0,1084509,542,0.3367996043209586,1280,1875,145.84799999998253,1576703357,0.651508289972974,1875,620.437616109848,-1144.3000000000802,523.3,228.024,0.23450207710266113,1084509,0.7029700929708629,17939,620.437616109848,1084509,971.0999999999981,1084509,False,3.685,142021.099,zack-XPS-15-9560,0.001,2019-12-18_13-09-17,2294.937,10.142.78.137,792.64,597e19b796dc436bb6e93311fa9df381
0,1084724,215,0.3367996043209586,1280,1876,145.84799999998253,1576703357,0.651508289972974,1876,620.6044447422028,-1144.3000000000802,521.3,227.465,0.16682863235473633,1084724,0.7029700929708629,17939,620.6044447422028,1084724,971.0999999999981,1084724,False,3.684,141510.357,zack-XPS-15-9560,0.001,2019-12-18_13-09-17,2291.786,10.142.78.137,792.64,597e19b796dc436bb6e93311fa9df381
