episodes_total,timesteps_total,time_this_iter_s,info/num_steps_sampled,timesteps_since_restore,iterations_since_restore,episodes_this_iter,sampler_perf/mean_env_wait_ms,info/opt_samples,sampler_perf/mean_processing_ms,time_since_restore,date,training_iteration,info/sample_time_ms,info/num_steps_trained,time_total_s,episode_len_mean,info/opt_peak_throughput,episode_reward_mean,info/grad_time_ms,sampler_perf/mean_inference_ms,episode_reward_max,hostname,info/sample_peak_throughput,info/update_time_ms,timestamp,pid,node_ip,episode_reward_min,timesteps_this_iter,experiment_id,done
1047,305912,0.29731035232543945,305912,305912,372,3,0.7414740130455041,816.0,0.32160652164715325,125.50887823104858,2019-12-18_11-12-23,372,353.801,305912,125.50887823104858,70.69,163209.495,-236.18599999999992,5.0,0.5855714747792318,382.9999999999991,zack-XPS-15-9560,2306.384,0.001,1576696343,11562,10.142.78.137,-640.7000000000004,638,c3fc92d7f4874dea9e1921f76f825b97,False
1050,306747,0.362194299697876,306747,306747,373,3,0.7416300069634448,811.2,0.3216728074397895,125.87107253074646,2019-12-18_11-12-23,373,349.292,306747,125.87107253074646,70.6,162522.243,-240.273,4.991,0.5856958895730174,382.9999999999991,zack-XPS-15-9560,2322.411,0.001,1576696343,11562,10.142.78.137,-640.7000000000004,835,c3fc92d7f4874dea9e1921f76f825b97,False
1052,307665,0.36888909339904785,307665,307665,374,2,0.7417301420708651,815.7,0.3217170555557552,126.23996162414551,2019-12-18_11-12-24,374,344.134,307665,126.23996162414551,70.6,162990.933,-240.27599999999998,5.005,0.5857723500700301,382.9999999999991,zack-XPS-15-9560,2370.296,0.001,1576696344,11562,10.142.78.137,-640.7000000000004,918,c3fc92d7f4874dea9e1921f76f825b97,False
1055,308437,0.34166550636291504,308437,308437,375,3,0.7418781285905857,821.9,0.3217817241811868,126.58162713050842,2019-12-18_11-12-24,375,343.765,308437,126.58162713050842,70.53,160397.654,-246.27399999999997,5.124,0.5858799137844198,382.9999999999991,zack-XPS-15-9560,2390.879,0.001,1576696344,11562,10.142.78.137,-640.7000000000004,772,c3fc92d7f4874dea9e1921f76f825b97,False
1058,309245,0.3501932621002197,309245,309245,376,3,0.7420167228531173,806.6,0.32184265046993454,126.93182039260864,2019-12-18_11-12-24,376,340.735,309245,126.93182039260864,70.56,160643.767,-242.30400000000006,5.021,0.5859801115515879,382.9999999999991,zack-XPS-15-9560,2367.234,0.001,1576696344,11562,10.142.78.137,-640.7000000000004,808,c3fc92d7f4874dea9e1921f76f825b97,False
1061,310205,0.38414478302001953,310205,310205,377,3,0.7421629375240257,821.0,0.32190553472819206,127.31596517562866,2019-12-18_11-12-25,377,343.739,310205,127.31596517562866,70.65,160234.689,-252.461,5.124,0.5860740102731365,382.9999999999991,zack-XPS-15-9560,2388.439,0.001,1576696345,11562,10.142.78.137,-640.7000000000004,960,c3fc92d7f4874dea9e1921f76f825b97,False
1064,311055,0.3521716594696045,311055,311055,378,3,0.742311676794477,831.6,0.3219678518204106,127.66813683509827,2019-12-18_11-12-25,378,345.213,311055,127.66813683509827,70.64,160638.837,-258.54799999999994,5.177,0.5861615658314285,382.9999999999991,zack-XPS-15-9560,2408.945,0.001,1576696345,11562,10.142.78.137,-639.6000000000007,850,c3fc92d7f4874dea9e1921f76f825b97,False
1066,311908,0.36173176765441895,311908,311908,379,2,0.7424104141176285,837.0,0.32200848596827014,128.02986860275269,2019-12-18_11-12-25,379,346.482,311908,128.02986860275269,70.73,162467.602,-268.6669999999999,5.152,0.5862200871938114,382.0999999999989,zack-XPS-15-9560,2415.707,0.001,1576696345,11562,10.142.78.137,-639.6000000000007,853,c3fc92d7f4874dea9e1921f76f825b97,False
1069,312800,0.39487528800964355,312800,312800,380,3,0.7425649490451056,839.5,0.3220707527387525,128.42474389076233,2019-12-18_11-12-26,380,350.961,312800,128.42474389076233,70.72,159966.482,-268.6009999999999,5.248,0.5863075723863453,382.0999999999989,zack-XPS-15-9560,2392.006,0.001,1576696346,11562,10.142.78.137,-639.6000000000007,892,c3fc92d7f4874dea9e1921f76f825b97,False
1072,313608,0.35201478004455566,313608,313608,381,3,0.7427237778313477,833.4,0.32213270682540396,128.77675867080688,2019-12-18_11-12-26,381,350.621,313608,128.77675867080688,70.81,159043.29,-274.8199999999998,5.24,0.5863934105691059,382.0999999999989,zack-XPS-15-9560,2376.925,0.001,1576696346,11562,10.142.78.137,-639.6000000000007,808,c3fc92d7f4874dea9e1921f76f825b97,False
1074,314560,0.3795030117034912,314560,314560,382,2,0.7428375069413796,864.8,0.3221758740114344,129.15626168251038,2019-12-18_11-12-27,382,358.704,314560,129.15626168251038,71.45,160867.221,-285.1679999999999,5.376,0.5864517076234452,382.0999999999989,zack-XPS-15-9560,2410.903,0.001,1576696347,11562,10.142.78.137,-640.6000000000007,952,c3fc92d7f4874dea9e1921f76f825b97,False
1077,315331,0.3594393730163574,315331,315331,383,3,0.7430061833673282,858.4,0.3222423915905132,129.51570105552673,2019-12-18_11-12-27,383,358.391,315331,129.51570105552673,71.59,158780.983,-279.1439999999999,5.406,0.5865386316541298,382.0999999999989,zack-XPS-15-9560,2395.149,0.001,1576696347,11562,10.142.78.137,-640.6000000000007,771,c3fc92d7f4874dea9e1921f76f825b97,False
1080,316088,0.44162464141845703,316088,316088,384,3,0.7431938695562391,842.3,0.32231604511764694,129.9573256969452,2019-12-18_11-12-27,384,365.766,316088,129.9573256969452,71.61,158845.292,-281.2969999999999,5.303,0.5866376587086763,382.0999999999989,zack-XPS-15-9560,2302.841,0.001,1576696347,11562,10.142.78.137,-640.6000000000007,757,c3fc92d7f4874dea9e1921f76f825b97,False
1083,316837,0.3330254554748535,316837,316837,385,3,0.7433734855857196,840.0,0.3223870128209431,130.29035115242004,2019-12-18_11-12-28,385,364.853,316837,130.29035115242004,71.72,157070.428,-277.30999999999983,5.348,0.5867332020976899,382.0999999999989,zack-XPS-15-9560,2302.297,0.001,1576696348,11562,10.142.78.137,-640.6000000000007,749,c3fc92d7f4874dea9e1921f76f825b97,False
1085,317710,0.37299680709838867,317710,317710,386,2,0.7434910051695547,846.5,0.32243335714926447,130.66334795951843,2019-12-18_11-12-28,386,367.095,317710,130.66334795951843,71.75,156890.467,-271.22299999999984,5.395,0.586797492329923,382.0999999999989,zack-XPS-15-9560,2305.939,0.001,1576696348,11562,10.142.78.137,-640.6000000000007,873,c3fc92d7f4874dea9e1921f76f825b97,False
1088,318452,0.3742215633392334,318452,318452,387,3,0.743674348832752,824.7,0.3225087101096333,131.03756952285767,2019-12-18_11-12-29,387,366.213,318452,131.03756952285767,71.82,155838.699,-273.25699999999983,5.292,0.5869009709217943,382.0999999999989,zack-XPS-15-9560,2251.968,0.001,1576696349,11562,10.142.78.137,-640.6000000000007,742,c3fc92d7f4874dea9e1921f76f825b97,False
1091,319226,0.35842347145080566,319226,319226,388,3,0.7438680800254919,817.1,0.32258997342637125,131.39599299430847,2019-12-18_11-12-29,388,366.73,319226,131.39599299430847,71.9,152117.685,-279.38399999999984,5.371,0.5870069919585726,382.0999999999989,zack-XPS-15-9560,2228.068,0.001,1576696349,11562,10.142.78.137,-640.6000000000007,774,c3fc92d7f4874dea9e1921f76f825b97,False
1094,319964,0.3722724914550781,319964,319964,389,3,0.744057707695326,805.6,0.32266923440232437,131.76826548576355,2019-12-18_11-12-29,389,367.678,319964,131.76826548576355,71.9,147142.926,-275.24299999999977,5.475,0.5871219141942584,382.0999999999989,zack-XPS-15-9560,2191.046,0.002,1576696349,11562,10.142.78.137,-640.6000000000007,738,c3fc92d7f4874dea9e1921f76f825b97,False
1096,320868,0.4218177795410156,320868,320868,390,2,0.7441956590450939,806.8,0.3227256335954592,132.19008326530457,2019-12-18_11-12-30,390,370.42,320868,132.19008326530457,71.92,148567.41,-279.3089999999998,5.431,0.5872051335254908,382.0999999999989,zack-XPS-15-9560,2178.071,0.002,1576696350,11562,10.142.78.137,-640.6000000000007,904,c3fc92d7f4874dea9e1921f76f825b97,False
1099,321786,0.40830564498901367,321786,321786,391,3,0.7444070869161589,817.8,0.3228138800597252,132.59838891029358,2019-12-18_11-12-30,391,376.014,321786,132.59838891029358,71.88,150053.449,-277.32099999999986,5.45,0.5873361031448482,382.0999999999989,zack-XPS-15-9560,2174.916,0.002,1576696350,11562,10.142.78.137,-640.6000000000007,918,c3fc92d7f4874dea9e1921f76f825b97,False
1102,322610,0.47299790382385254,322610,322610,392,3,0.7446404757349069,805.0,0.32291054747444403,133.07138681411743,2019-12-18_11-12-31,392,385.341,322610,133.07138681411743,71.83,147201.925,-277.3059999999998,5.469,0.5874820035882791,382.0999999999989,zack-XPS-15-9560,2089.057,0.002,1576696351,11562,10.142.78.137,-640.6000000000007,824,c3fc92d7f4874dea9e1921f76f825b97,False
1105,323522,0.38218188285827637,323522,323522,393,3,0.7448769984621713,819.1,0.3230089041263651,133.4535686969757,2019-12-18_11-12-31,393,387.641,323522,133.4535686969757,71.38,150230.859,-279.24799999999976,5.452,0.5876295730027254,382.0999999999989,zack-XPS-15-9560,2113.036,0.002,1576696351,11562,10.142.78.137,-640.6000000000007,912,c3fc92d7f4874dea9e1921f76f825b97,False
1108,324288,0.3434884548187256,324288,324288,394,3,0.7451044341112979,820.0,0.32310383375046575,133.79705715179443,2019-12-18_11-12-31,394,377.776,324288,133.79705715179443,71.77,149088.143,-275.19799999999987,5.5,0.5877776542768268,382.0999999999989,zack-XPS-15-9560,2170.601,0.001,1576696351,11562,10.142.78.137,-640.6000000000007,766,c3fc92d7f4874dea9e1921f76f825b97,False
1111,324983,0.3292670249938965,324983,324983,395,3,0.7453245388374,814.6,0.3231982479108976,134.12632417678833,2019-12-18_11-12-32,395,377.525,324983,134.12632417678833,71.63,151295.678,-273.00899999999984,5.384,0.5879272820841589,382.0999999999989,zack-XPS-15-9560,2157.736,0.001,1576696352,11562,10.142.78.137,-640.6000000000007,695,c3fc92d7f4874dea9e1921f76f825b97,False
1114,325695,0.3308227062225342,325695,325695,396,3,0.7455357651976978,798.5,0.3232896250516093,134.45714688301086,2019-12-18_11-12-32,396,373.33,325695,134.45714688301086,71.71,149126.244,-264.941,5.355,0.5880737117413425,382.0999999999989,zack-XPS-15-9560,2138.861,0.001,1576696352,11562,10.142.78.137,-640.6000000000007,712,c3fc92d7f4874dea9e1921f76f825b97,False
1116,326566,0.3744046688079834,326566,326566,397,2,0.7456823404638354,811.4,0.3233512786320415,134.83155155181885,2019-12-18_11-12-32,397,373.201,326566,134.83155155181885,71.74,147616.039,-269.1619999999999,5.497,0.5881695560790597,382.0999999999989,zack-XPS-15-9560,2174.166,0.001,1576696352,11562,10.142.78.137,-640.6000000000007,871,c3fc92d7f4874dea9e1921f76f825b97,False
1119,327351,0.3480396270751953,327351,327351,398,3,0.7458839683474555,812.5,0.323437795869784,135.17959117889404,2019-12-18_11-12-33,398,372.262,327351,135.17959117889404,71.68,149932.334,-256.9319999999999,5.419,0.5883071764496143,382.0999999999989,zack-XPS-15-9560,2182.602,0.001,1576696353,11562,10.142.78.137,-640.6000000000007,785,c3fc92d7f4874dea9e1921f76f825b97,False
1122,328081,0.3490414619445801,328081,328081,399,3,0.7460717831469934,811.7,0.32351806446637354,135.52863264083862,2019-12-18_11-12-33,399,370.087,328081,135.52863264083862,71.65,153921.674,-242.65099999999998,5.273,0.5884396534481968,382.0999999999989,zack-XPS-15-9560,2193.271,0.001,1576696353,11562,10.142.78.137,-640.6000000000007,730,c3fc92d7f4874dea9e1921f76f825b97,False
1125,328955,0.37118101119995117,328955,328955,400,3,0.7462490454588335,808.7,0.32359562596560876,135.89981365203857,2019-12-18_11-12-33,400,365.061,328955,135.89981365203857,71.44,154331.029,-244.60399999999993,5.24,0.5885619011782236,382.0999999999989,zack-XPS-15-9560,2215.247,0.001,1576696353,11562,10.142.78.137,-640.6000000000007,874,c3fc92d7f4874dea9e1921f76f825b97,False
1128,329597,0.3405184745788574,329597,329597,401,3,0.7464187388502879,781.1,0.3236713947605069,136.24033212661743,2019-12-18_11-12-34,401,358.332,329597,136.24033212661743,71.24,150176.978,-246.45799999999997,5.201,0.5886858357734926,185.5999999999999,zack-XPS-15-9560,2179.822,0.001,1576696354,11562,10.142.78.137,-640.6000000000007,642,c3fc92d7f4874dea9e1921f76f825b97,False
1131,330327,0.3468668460845947,330327,330327,402,3,0.7465773484550121,771.7,0.32374405642568843,136.58719897270203,2019-12-18_11-12-34,402,345.849,330327,136.58719897270203,71.22,151977.669,-246.17899999999995,5.078,0.5888126813840325,185.5999999999999,zack-XPS-15-9560,2231.322,0.001,1576696354,11562,10.142.78.137,-640.6000000000007,730,c3fc92d7f4874dea9e1921f76f825b97,False
1134,331034,0.34007835388183594,331034,331034,403,3,0.7467308823280961,751.2,0.32381553779865024,136.92727732658386,2019-12-18_11-12-34,403,341.586,331034,136.92727732658386,71.26,146881.1,-246.27199999999993,5.114,0.5889412480480322,382.39999999999907,zack-XPS-15-9560,2199.151,0.001,1576696354,11562,10.142.78.137,-640.6000000000007,707,c3fc92d7f4874dea9e1921f76f825b97,False
1137,331740,0.35019826889038086,331740,331740,404,3,0.7468823366927115,745.2,0.32388659935455927,137.27747559547424,2019-12-18_11-12-35,404,342.278,331740,137.27747559547424,71.38,146122.773,-242.09200000000004,5.1,0.5890745545944341,382.39999999999907,zack-XPS-15-9560,2177.181,0.001,1576696355,11562,10.142.78.137,-640.6000000000007,706,c3fc92d7f4874dea9e1921f76f825b97,False
1139,332546,0.34430789947509766,332546,332546,405,2,0.7469832297684275,756.3,0.3239333216885323,137.62178349494934,2019-12-18_11-12-35,405,343.729,332546,137.62178349494934,71.39,146868.413,-248.09799999999996,5.15,0.5891630410127694,382.39999999999907,zack-XPS-15-9560,2200.28,0.001,1576696355,11562,10.142.78.137,-640.6000000000007,806,c3fc92d7f4874dea9e1921f76f825b97,False
1142,333514,0.4415724277496338,333514,333514,406,3,0.7471493022055924,781.9,0.32400939623955405,138.06335592269897,2019-12-18_11-12-36,406,354.668,333514,138.06335592269897,71.46,147973.032,-258.29299999999995,5.284,0.5893051124755679,382.39999999999907,zack-XPS-15-9560,2204.598,0.001,1576696356,11562,10.142.78.137,-640.6000000000007,968,c3fc92d7f4874dea9e1921f76f825b97,False
1145,334271,0.34398508071899414,334271,334271,407,3,0.7473158559189068,770.5,0.3240854074906228,138.40734100341797,2019-12-18_11-12-36,407,351.776,334271,138.40734100341797,71.34,150115.952,-250.22100000000003,5.133,0.5894487518370094,382.39999999999907,zack-XPS-15-9560,2190.313,0.001,1576696356,11562,10.142.78.137,-640.6000000000007,757,c3fc92d7f4874dea9e1921f76f825b97,False
1148,335218,0.4030942916870117,335218,335218,408,3,0.7475017382999353,786.7,0.3241685596546198,138.81043529510498,2019-12-18_11-12-36,408,357.269,335218,138.81043529510498,71.2,152704.724,-250.34000000000006,5.152,0.5895962682952509,382.39999999999907,zack-XPS-15-9560,2201.985,0.001,1576696356,11562,10.142.78.137,-640.6000000000007,947,c3fc92d7f4874dea9e1921f76f825b97,False
1150,336074,0.3538050651550293,336074,336074,409,2,0.7476255415154537,799.3,0.3242234176420469,139.16424036026,2019-12-18_11-12-37,409,357.652,336074,139.16424036026,71.4,152489.968,-256.5010000000001,5.242,0.5896941611170962,382.39999999999907,zack-XPS-15-9560,2234.856,0.001,1576696357,11562,10.142.78.137,-640.6000000000007,856,c3fc92d7f4874dea9e1921f76f825b97,False
1153,337057,0.39865827560424805,337057,337057,410,3,0.7478165658153171,810.2,0.32430767973561214,139.56289863586426,2019-12-18_11-12-37,410,360.303,337057,139.56289863586426,71.4,151845.443,-254.4810000000001,5.336,0.5898417133749533,382.39999999999907,zack-XPS-15-9560,2248.662,0.001,1576696357,11562,10.142.78.137,-640.6000000000007,983,c3fc92d7f4874dea9e1921f76f825b97,False
1156,337872,0.3537437915802002,337872,337872,411,3,0.7480095585833184,827.5,0.3243922595317077,139.91664242744446,2019-12-18_11-12-37,411,361.611,337872,139.91664242744446,71.32,154746.178,-256.552,5.347,0.5899892324428457,382.39999999999907,zack-XPS-15-9560,2288.368,0.001,1576696357,11562,10.142.78.137,-640.6000000000007,815,c3fc92d7f4874dea9e1921f76f825b97,False
1159,338559,0.3119528293609619,338559,338559,412,3,0.7481905256815424,823.2,0.32447264601746384,140.22859525680542,2019-12-18_11-12-38,412,358.154,338559,140.22859525680542,71.28,154998.701,-256.427,5.311,0.5901333753878519,382.39999999999907,zack-XPS-15-9560,2298.45,0.001,1576696358,11562,10.142.78.137,-640.6000000000007,687,c3fc92d7f4874dea9e1921f76f825b97,False
1162,339280,0.33034682273864746,339280,339280,413,3,0.7483584455075392,824.6,0.32454920081461147,140.55894207954407,2019-12-18_11-12-38,413,357.334,339280,140.55894207954407,71.35,159277.123,-254.19799999999998,5.177,0.5902769955955385,382.39999999999907,zack-XPS-15-9560,2307.642,0.001,1576696358,11562,10.142.78.137,-640.6000000000007,721,c3fc92d7f4874dea9e1921f76f825b97,False
1164,340057,0.3527209758758545,340057,340057,414,2,0.7484696355499775,831.7,0.32460003806599025,140.91166305541992,2019-12-18_11-12-38,414,357.528,340057,140.91166305541992,71.26,158891.651,-248.138,5.234,0.5903740494956119,382.39999999999907,zack-XPS-15-9560,2326.252,0.001,1576696358,11562,10.142.78.137,-640.6000000000007,777,c3fc92d7f4874dea9e1921f76f825b97,False
1167,341041,0.3964080810546875,341041,341041,415,3,0.748640869395243,849.5,0.32467772113364496,141.3080711364746,2019-12-18_11-12-39,415,362.661,341041,141.3080711364746,71.22,159812.93,-252.24800000000002,5.316,0.5905167010552451,382.39999999999907,zack-XPS-15-9560,2342.406,0.001,1576696359,11562,10.142.78.137,-640.6000000000007,984,c3fc92d7f4874dea9e1921f76f825b97,False
1170,341925,0.3811681270599365,341925,341925,416,3,0.7488107464487218,841.1,0.32475525564325136,141.68923926353455,2019-12-18_11-12-39,416,356.683,341925,141.68923926353455,71.2,160169.489,-254.24000000000004,5.251,0.590658804954359,382.39999999999907,zack-XPS-15-9560,2358.117,0.001,1576696359,11562,10.142.78.137,-640.6000000000007,884,c3fc92d7f4874dea9e1921f76f825b97,False
1173,342687,0.34678053855895996,342687,342687,417,3,0.7489739656194938,841.6,0.3248318372160949,142.0360198020935,2019-12-18_11-12-40,417,356.909,342687,142.0360198020935,70.97,158971.315,-245.96400000000003,5.294,0.5908016130999248,382.39999999999907,zack-XPS-15-9560,2358.026,0.001,1576696360,11562,10.142.78.137,-640.5000000000007,762,c3fc92d7f4874dea9e1921f76f825b97,False
1176,343500,0.3609476089477539,343500,343500,418,3,0.7491314955752942,828.2,0.3249068355100652,142.39696741104126,2019-12-18_11-12-40,418,352.691,343500,142.39696741104126,70.81,156528.986,-245.90200000000013,5.291,0.5909427401359573,382.39999999999907,zack-XPS-15-9560,2348.229,0.001,1576696360,11562,10.142.78.137,-640.5000000000007,813,c3fc92d7f4874dea9e1921f76f825b97,False
1179,344222,0.3422865867614746,344222,344222,419,3,0.7492761620742651,814.8,0.32497659936393775,142.73925399780273,2019-12-18_11-12-40,419,351.624,344222,142.73925399780273,70.49,156395.304,-243.72600000000008,5.21,0.5910730600133147,382.39999999999907,zack-XPS-15-9560,2317.251,0.001,1576696360,11562,10.142.78.137,-640.5000000000007,722,c3fc92d7f4874dea9e1921f76f825b97,False
1182,345005,0.36072635650634766,345005,345005,420,3,0.7494203708203772,794.8,0.32504571524015197,143.09998035430908,2019-12-18_11-12-41,420,347.958,345005,143.09998035430908,70.48,156361.031,-237.70400000000012,5.083,0.5911997885431952,382.39999999999907,zack-XPS-15-9560,2284.182,0.001,1576696361,11562,10.142.78.137,-640.5000000000007,783,c3fc92d7f4874dea9e1921f76f825b97,False
1185,345964,0.39215850830078125,345964,345964,421,3,0.7495723791623279,809.2,0.3251175582414811,143.49213886260986,2019-12-18_11-12-41,421,351.695,345964,143.49213886260986,70.33,155959.195,-243.7850000000001,5.189,0.5913258690210879,382.39999999999907,zack-XPS-15-9560,2300.857,0.001,1576696361,11562,10.142.78.137,-640.5000000000007,959,c3fc92d7f4874dea9e1921f76f825b97,False
