timesteps_this_iter,info/opt_samples,time_this_iter_s,iterations_since_restore,episodes_total,info/grad_time_ms,episode_reward_min,timesteps_total,episode_reward_mean,pid,time_since_restore,hostname,date,time_total_s,timestamp,done,episodes_this_iter,node_ip,sampler_perf/mean_inference_ms,info/sample_time_ms,info/sample_peak_throughput,experiment_id,training_iteration,episode_len_mean,info/num_steps_trained,info/update_time_ms,sampler_perf/mean_processing_ms,episode_reward_max,sampler_perf/mean_env_wait_ms,info/opt_peak_throughput,timesteps_since_restore,info/num_steps_sampled
842,831.9,0.36026978492736816,71,198,4.935,-641.7000000000005,59315,-287.4999999999996,9350,27.115288734436035,zack-XPS-15-9560,2019-12-18_10-52-51,27.115288734436035,1576695171,False,3,10.142.78.137,0.6637293291845097,346.159,2403.232,751c756febcd46d9a439e0a10f7704d1,71,71.75,59315,0.001,0.3614890726835591,182.9999999999992,0.8911957290384204,168575.421,59315,59315
821,845.3,0.36475229263305664,72,201,5.045,-641.7000000000005,60136,-285.4759999999997,9350,27.480041027069092,zack-XPS-15-9560,2019-12-18_10-52-52,27.480041027069092,1576695172,False,3,10.142.78.137,0.6624588415643485,351.575,2404.324,751c756febcd46d9a439e0a10f7704d1,72,71.68,60136,0.001,0.36100693881873847,182.9999999999992,0.8900804920472659,167565.998,60136,60136
735,820.9,0.3235452175140381,73,204,4.935,-641.7000000000005,60871,-287.4889999999997,9350,27.80358624458313,zack-XPS-15-9560,2019-12-18_10-52-52,27.80358624458313,1576695172,False,3,10.142.78.137,0.6612603932361951,344.449,2383.228,751c756febcd46d9a439e0a10f7704d1,73,71.69,60871,0.001,0.36055441727116344,381.59999999999883,0.889025699650558,166335.945,60871,60871
957,834.6,0.37667179107666016,74,206,5.033,-641.7000000000005,61828,-293.5319999999997,9350,28.18025803565979,zack-XPS-15-9560,2019-12-18_10-52-52,28.18025803565979,1576695172,False,2,10.142.78.137,0.6604816178819283,347.473,2401.914,751c756febcd46d9a439e0a10f7704d1,74,71.77,61828,0.001,0.3602631196152101,381.59999999999883,0.8883643165139243,165821.09,61828,61828
912,852.9,0.3720541000366211,75,209,5.155,-641.7000000000005,62740,-299.6719999999997,9350,28.55231213569641,zack-XPS-15-9560,2019-12-18_10-52-53,28.55231213569641,1576695173,False,3,10.142.78.137,0.6593632612600132,352.542,2419.286,751c756febcd46d9a439e0a10f7704d1,75,71.78,62740,0.001,0.3598577776927911,381.59999999999883,0.8874578715082032,165453.598,62740,62740
747,846.2,0.3257148265838623,76,212,5.126,-641.7000000000005,63487,-293.45399999999967,9350,28.878026962280273,zack-XPS-15-9560,2019-12-18_10-52-53,28.878026962280273,1576695173,False,3,10.142.78.137,0.6582141368804506,350.166,2416.57,751c756febcd46d9a439e0a10f7704d1,76,71.63,63487,0.001,0.35942522152050066,381.59999999999883,0.8864224987028964,165066.95,63487,63487
804,838.0,0.3684530258178711,77,215,5.126,-641.7000000000005,64291,-277.2259999999997,9350,29.246479988098145,zack-XPS-15-9560,2019-12-18_10-52-53,29.246479988098145,1576695173,False,3,10.142.78.137,0.6570977502427722,349.985,2394.391,751c756febcd46d9a439e0a10f7704d1,77,71.55,64291,0.001,0.3589919227840299,381.59999999999883,0.8853251009336569,163485.637,64291,64291
738,836.5,0.34290409088134766,78,217,5.181,-641.7000000000005,65029,-273.12799999999976,9350,29.589384078979492,zack-XPS-15-9560,2019-12-18_10-52-54,29.589384078979492,1576695174,False,2,10.142.78.137,0.6563496646665228,351.264,2381.399,751c756febcd46d9a439e0a10f7704d1,78,71.52,65029,0.001,0.3586953948130548,381.59999999999883,0.8845711404073581,161444.092,65029,65029
830,828.1,0.35834288597106934,79,220,5.086,-641.7000000000005,65859,-269.0409999999998,9350,29.94772696495056,zack-XPS-15-9560,2019-12-18_10-52-54,29.94772696495056,1576695174,False,3,10.142.78.137,0.6552339848878106,349.644,2368.406,751c756febcd46d9a439e0a10f7704d1,79,71.48,65859,0.001,0.35825484738844837,381.59999999999883,0.8834668907637447,162815.155,65859,65859
787,817.3,0.3438096046447754,80,223,5.023,-641.7000000000005,66646,-272.93999999999977,9350,30.291536569595337,zack-XPS-15-9560,2019-12-18_10-52-54,30.291536569595337,1576695174,False,3,10.142.78.137,0.6540791621885583,347.998,2348.578,751c756febcd46d9a439e0a10f7704d1,80,71.25,66646,0.001,0.3578021049281109,381.59999999999883,0.8823505455461691,162723.8,66646,66646
771,810.2,0.3437070846557617,81,226,4.962,-641.7000000000005,67417,-270.9179999999997,9350,30.6352436542511,zack-XPS-15-9560,2019-12-18_10-52-55,30.6352436542511,1576695175,False,3,10.142.78.137,0.652950616832156,346.408,2338.859,751c756febcd46d9a439e0a10f7704d1,81,71.23,67417,0.001,0.35734768071822665,382.69999999999897,0.8812505094247822,163272.591,67417,67417
734,801.5,0.3201296329498291,82,229,4.892,-641.7000000000005,68151,-262.6159999999998,9350,30.955373287200928,zack-XPS-15-9560,2019-12-18_10-52-55,30.955373287200928,1576695175,False,3,10.142.78.137,0.6518410832845545,342.01,2343.496,751c756febcd46d9a439e0a10f7704d1,82,71.17,68151,0.001,0.35688036574389365,382.69999999999897,0.8800905226390775,163837.605,68151,68151
716,799.6,0.3279547691345215,83,232,4.911,-641.7000000000005,68867,-256.51899999999983,9350,31.28332805633545,zack-XPS-15-9560,2019-12-18_10-52-55,31.28332805633545,1576695175,False,3,10.142.78.137,0.6507537036804227,342.432,2335.065,751c756febcd46d9a439e0a10f7704d1,83,71.33,68867,0.001,0.35639177137972505,382.69999999999897,0.8788623750647226,162826.281,68867,68867
932,797.1,0.3984105587005615,84,235,4.836,-641.7000000000005,69799,-262.6029999999999,9350,31.68173861503601,zack-XPS-15-9560,2019-12-18_10-52-56,31.68173861503601,1576695176,False,3,10.142.78.137,0.6497002664858131,344.676,2312.606,751c756febcd46d9a439e0a10f7704d1,84,71.21,69799,0.001,0.35590837280807786,382.69999999999897,0.8776829931321268,164834.057,69799,69799
813,787.2,0.3486964702606201,85,238,4.742,-641.7000000000005,70612,-264.71699999999987,9350,32.03043508529663,zack-XPS-15-9560,2019-12-18_10-52-56,32.03043508529663,1576695176,False,3,10.142.78.137,0.6486568993994598,342.436,2298.824,751c756febcd46d9a439e0a10f7704d1,85,71.2,70612,0.001,0.3554600526598149,382.69999999999897,0.8765730259916116,165992.464,70612,70612
883,800.8,0.3677799701690674,86,240,4.807,-641.7000000000005,71495,-266.8319999999999,9350,32.3982150554657,zack-XPS-15-9560,2019-12-18_10-52-57,32.3982150554657,1576695177,False,2,10.142.78.137,0.647981833940791,346.554,2310.753,751c756febcd46d9a439e0a10f7704d1,86,71.19,71495,0.001,0.3551737901440356,382.69999999999897,0.8758718611324064,166580.634,71495,71495
776,798.0,0.33480072021484375,87,243,4.774,-641.7000000000005,72271,-264.7609999999999,9350,32.73301577568054,zack-XPS-15-9560,2019-12-18_10-52-57,32.73301577568054,1576695177,False,3,10.142.78.137,0.6469926714144111,343.222,2325.028,751c756febcd46d9a439e0a10f7704d1,87,71.16,72271,0.001,0.35475113641923295,382.69999999999897,0.8748157773353126,167172.184,72271,72271
790,803.2,0.3456289768218994,88,246,4.76,-641.7000000000005,73061,-270.7709999999999,9350,33.07864475250244,zack-XPS-15-9560,2019-12-18_10-52-57,33.07864475250244,1576695177,False,3,10.142.78.137,0.6460374902302494,343.507,2338.234,751c756febcd46d9a439e0a10f7704d1,88,71.2,73061,0.001,0.35434887838417756,382.69999999999897,0.8738091099934457,168731.78,73061,73061
807,800.9,0.3472898006439209,89,249,4.807,-641.7000000000005,73868,-268.6189999999999,9350,33.42593455314636,zack-XPS-15-9560,2019-12-18_10-52-58,33.42593455314636,1576695178,False,3,10.142.78.137,0.6451147523731295,342.353,2339.399,751c756febcd46d9a439e0a10f7704d1,89,71.11,73868,0.001,0.35395884204262423,382.69999999999897,0.872821869813048,166598.131,73868,73868
744,796.6,0.3435792922973633,90,252,4.787,-641.7000000000005,74612,-262.51099999999997,9350,33.769513845443726,zack-XPS-15-9560,2019-12-18_10-52-58,33.769513845443726,1576695178,False,3,10.142.78.137,0.644246398998075,342.351,2326.852,751c756febcd46d9a439e0a10f7704d1,90,71.2,74612,0.001,0.3535924842769328,382.69999999999897,0.8718765115961031,166401.012,74612,74612
894,808.9,0.36947107315063477,91,254,4.959,-641.7000000000005,75506,-264.7179999999999,9350,34.13898491859436,zack-XPS-15-9560,2019-12-18_10-52-58,34.13898491859436,1576695178,False,2,10.142.78.137,0.6436809825256395,344.753,2346.314,751c756febcd46d9a439e0a10f7704d1,91,71.2,75506,0.001,0.35336207015699955,382.69999999999897,0.8712952191709428,163103.869,75506,75506
773,812.8,0.3499438762664795,92,257,5.02,-641.7000000000005,76279,-262.6789999999999,9350,34.48892879486084,zack-XPS-15-9560,2019-12-18_10-52-59,34.48892879486084,1576695179,False,3,10.142.78.137,0.6428561880696171,347.677,2337.801,751c756febcd46d9a439e0a10f7704d1,92,71.05,76279,0.001,0.3530223240438113,382.69999999999897,0.8704395144986209,161920.088,76279,76279
758,817.0,0.4609687328338623,93,260,5.031,-641.7000000000005,77037,-260.503,9350,34.9498975276947,zack-XPS-15-9560,2019-12-18_10-52-59,34.9498975276947,1576695179,False,3,10.142.78.137,0.6421306977951385,360.972,2263.333,751c756febcd46d9a439e0a10f7704d1,93,71.04,77037,0.002,0.35272243820426835,382.69999999999897,0.8696802903227108,162399.653,77037,77037
792,803.0,0.3434007167816162,94,263,4.974,-641.7000000000005,77829,-266.635,9350,35.29329824447632,zack-XPS-15-9560,2019-12-18_10-52-59,35.29329824447632,1576695179,False,3,10.142.78.137,0.6414148999615107,355.532,2258.586,751c756febcd46d9a439e0a10f7704d1,94,71.17,77829,0.002,0.3524413903467421,382.69999999999897,0.8689768151067665,161450.073,77829,77829
877,809.4,0.3950691223144531,95,266,5.035,-641.7000000000005,78706,-264.592,9350,35.68836736679077,zack-XPS-15-9560,2019-12-18_10-53-00,35.68836736679077,1576695180,False,3,10.142.78.137,0.6407442478055724,360.107,2247.665,751c756febcd46d9a439e0a10f7704d1,95,71.05,78706,0.001,0.35217484811583105,383.7999999999993,0.8682667174142493,160746.501,78706,78706
888,809.9,0.3749122619628906,96,268,5.073,-641.0000000000005,79594,-258.42799999999994,9350,36.06327962875366,zack-XPS-15-9560,2019-12-18_10-53-00,36.06327962875366,1576695180,False,2,10.142.78.137,0.6403058400182944,360.806,2244.698,751c756febcd46d9a439e0a10f7704d1,96,71.03,79594,0.001,0.35199799218571315,383.7999999999993,0.8677861905308448,159654.407,79594,79594
892,821.5,0.37959933280944824,97,271,5.131,-641.0000000000005,80486,-256.4749999999999,9350,36.44287896156311,zack-XPS-15-9560,2019-12-18_10-53-01,36.44287896156311,1576695181,False,3,10.142.78.137,0.6396715753159826,365.228,2249.277,751c756febcd46d9a439e0a10f7704d1,97,71.13,80486,0.001,0.35174682395057355,383.7999999999993,0.8671205547392833,160094.633,80486,80486
742,816.7,0.3335895538330078,98,274,5.139,-640.2000000000005,81228,-262.49899999999997,9350,36.77646851539612,zack-XPS-15-9560,2019-12-18_10-53-01,36.77646851539612,1576695181,False,3,10.142.78.137,0.6390557781599098,364.014,2243.595,751c756febcd46d9a439e0a10f7704d1,98,71.06,81228,0.001,0.35150769461392783,383.7999999999993,0.8664741504360015,158908.907,81228,81228
812,817.2,0.37582826614379883,99,277,5.176,-640.2000000000005,82040,-260.36999999999995,9350,37.15229678153992,zack-XPS-15-9560,2019-12-18_10-53-01,37.15229678153992,1576695181,False,3,10.142.78.137,0.6384759000028941,366.828,2227.749,751c756febcd46d9a439e0a10f7704d1,99,70.94,82040,0.001,0.35128134154138446,383.7999999999993,0.865823868934998,157879.026,82040,82040
758,818.6,0.368755578994751,100,280,5.234,-640.2000000000005,82798,-266.45799999999986,9350,37.52105236053467,zack-XPS-15-9560,2019-12-18_10-53-02,37.52105236053467,1576695182,False,3,10.142.78.137,0.6379356803607623,369.284,2216.725,751c756febcd46d9a439e0a10f7704d1,100,71.1,82798,0.001,0.3510763101687316,383.7999999999993,0.8652319917541058,156387.544,82798,82798
967,825.9,0.39398932456970215,101,282,5.244,-640.2000000000005,83765,-272.59099999999984,9350,37.91504168510437,zack-XPS-15-9560,2019-12-18_10-53-02,37.91504168510437,1576695182,False,2,10.142.78.137,0.6375901592167629,371.728,2221.789,751c756febcd46d9a439e0a10f7704d1,101,71.13,83765,0.001,0.3509511867989525,383.7999999999993,0.8648869868965248,157499.508,83765,83765
702,818.8,0.32290029525756836,102,285,5.167,-640.2000000000005,84467,-264.5079999999999,9350,38.23794198036194,zack-XPS-15-9560,2019-12-18_10-53-02,38.23794198036194,1576695182,False,3,10.142.78.137,0.6370830892744531,369.107,2218.327,751c756febcd46d9a439e0a10f7704d1,102,71.16,84467,0.001,0.350757268308288,383.7999999999993,0.8643361938001553,158455.269,84467,84467
866,829.6,0.3765709400177002,103,288,5.252,-640.2000000000005,85333,-270.6029999999999,9350,38.61451292037964,zack-XPS-15-9560,2019-12-18_10-53-03,38.61451292037964,1576695183,False,3,10.142.78.137,0.6365996990507925,360.577,2300.758,751c756febcd46d9a439e0a10f7704d1,103,71.32,85333,0.001,0.35057350040345675,383.7999999999993,0.8638111253434417,157973.822,85333,85333
761,826.5,0.35645389556884766,104,291,5.26,-640.2000000000005,86094,-268.441,9350,38.970966815948486,zack-XPS-15-9560,2019-12-18_10-53-03,38.970966815948486,1576695183,False,3,10.142.78.137,0.6361438546742709,361.867,2283.987,751c756febcd46d9a439e0a10f7704d1,104,71.23,86094,0.001,0.3503974645015864,383.7999999999993,0.8633071494054064,157123.146,86094,86094
691,807.9,0.3248140811920166,105,294,5.172,-640.2000000000005,86785,-264.2059999999999,9350,39.2957808971405,zack-XPS-15-9560,2019-12-18_10-53-04,39.2957808971405,1576695184,False,3,10.142.78.137,0.6357119386167732,354.93,2276.224,751c756febcd46d9a439e0a10f7704d1,105,71.02,86785,0.001,0.35020810235454186,383.7999999999993,0.8627627800766028,156219.749,86785,86785
696,788.7,0.32531118392944336,106,296,5.08,-640.2000000000005,87481,-260.14099999999996,9350,39.621092081069946,zack-XPS-15-9560,2019-12-18_10-53-04,39.621092081069946,1576695184,False,2,10.142.78.137,0.6354333343712479,350.059,2253.051,751c756febcd46d9a439e0a10f7704d1,106,71.12,87481,0.001,0.35007290632474714,383.7999999999993,0.8623791728298361,155257.103,87481,87481
820,781.5,0.35704970359802246,107,299,5.043,-640.2000000000005,88301,-262.07099999999997,9350,39.97814178466797,zack-XPS-15-9560,2019-12-18_10-53-04,39.97814178466797,1576695184,False,3,10.142.78.137,0.6350205287698752,347.84,2246.726,751c756febcd46d9a439e0a10f7704d1,107,71.18,88301,0.001,0.34987080076755533,383.7999999999993,0.8618090141191036,154970.762,88301,88301
816,788.9,0.35091662406921387,108,302,5.073,-640.2000000000005,89117,-264.22299999999996,9350,40.32905840873718,zack-XPS-15-9560,2019-12-18_10-53-05,40.32905840873718,1576695185,False,3,10.142.78.137,0.6346165435577082,349.547,2256.921,751c756febcd46d9a439e0a10f7704d1,108,71.35,89117,0.001,0.349676905602104,383.7999999999993,0.861252607340194,155519.093,89117,89117
621,769.8,0.3074641227722168,109,304,4.894,-640.2000000000005,89738,-262.084,9350,40.6365225315094,zack-XPS-15-9560,2019-12-18_10-53-05,40.6365225315094,1576695185,False,2,10.142.78.137,0.6343546900444246,342.896,2244.993,751c756febcd46d9a439e0a10f7704d1,109,71.34,89738,0.001,0.3495426685649139,383.7999999999993,0.8608720112210296,157299.427,89738,89738
911,785.1,0.37784361839294434,110,307,4.969,-640.2000000000005,90649,-251.90299999999996,9350,41.014366149902344,zack-XPS-15-9560,2019-12-18_10-53-05,41.014366149902344,1576695185,False,3,10.142.78.137,0.6339897674905575,343.734,2284.031,751c756febcd46d9a439e0a10f7704d1,110,71.31,90649,0.001,0.34934685659641496,383.7999999999993,0.8602886404365012,157988.201,90649,90649
782,766.6,0.3428952693939209,111,310,4.823,-640.2000000000005,91431,-247.84299999999996,9350,41.357261419296265,zack-XPS-15-9560,2019-12-18_10-53-06,41.357261419296265,1576695186,False,3,10.142.78.137,0.6336346233541825,338.769,2262.897,751c756febcd46d9a439e0a10f7704d1,111,71.45,91431,0.001,0.34914999001257807,383.7999999999993,0.8597040258519829,158946.935,91431,91431
850,781.4,0.3527975082397461,112,313,4.931,-640.2000000000005,92281,-258.1039999999999,9350,41.71005892753601,zack-XPS-15-9560,2019-12-18_10-53-06,41.71005892753601,1576695186,False,3,10.142.78.137,0.6332795069334641,341.644,2287.179,751c756febcd46d9a439e0a10f7704d1,112,71.63,92281,0.001,0.3489644284293326,383.7999999999993,0.8591591215897975,158478.436,92281,92281
867,781.5,0.361785888671875,113,316,4.879,-640.2000000000005,93148,-256.0289999999999,9350,42.071844816207886,zack-XPS-15-9560,2019-12-18_10-53-06,42.071844816207886,1576695186,False,3,10.142.78.137,0.632920622285864,340.221,2297.037,751c756febcd46d9a439e0a10f7704d1,113,71.46,93148,0.001,0.3487845383743808,383.7999999999993,0.8586359850252159,160166.946,93148,93148
888,794.2,0.38405632972717285,114,318,4.926,-640.2000000000005,94036,-262.1059999999998,9350,42.45590114593506,zack-XPS-15-9560,2019-12-18_10-53-07,42.45590114593506,1576695187,False,2,10.142.78.137,0.6326851294232742,342.938,2315.871,751c756febcd46d9a439e0a10f7704d1,114,71.37,94036,0.001,0.34868092240815707,383.7999999999993,0.8583210704711616,161225.691,94036,94036
867,811.8,0.354856014251709,115,321,4.998,-640.2000000000005,94903,-256.2149999999998,9350,42.81075716018677,zack-XPS-15-9560,2019-12-18_10-53-07,42.81075716018677,1576695187,False,3,10.142.78.137,0.6323292946557595,345.873,2347.105,751c756febcd46d9a439e0a10f7704d1,115,71.51,94903,0.001,0.34852918758393897,383.7999999999993,0.8578653035266051,162415.916,94903,94903
895,831.7,0.37251973152160645,116,324,5.09,-640.2000000000005,95798,-260.37099999999987,9350,43.183276891708374,zack-XPS-15-9560,2019-12-18_10-53-07,43.183276891708374,1576695187,False,3,10.142.78.137,0.6319844461318211,350.501,2372.886,751c756febcd46d9a439e0a10f7704d1,116,71.59,95798,0.001,0.34839221027343065,383.7999999999993,0.8574475749317163,163390.459,95798,95798
721,821.8,0.3470911979675293,117,326,5.105,-640.2000000000005,96519,-266.4519999999998,9350,43.5303680896759,zack-XPS-15-9560,2019-12-18_10-53-08,43.5303680896759,1576695188,False,2,10.142.78.137,0.6317671565296356,349.489,2351.433,751c756febcd46d9a439e0a10f7704d1,117,71.7,96519,0.001,0.3483005896359392,383.7999999999993,0.8571631112142629,160985.612,96519,96519
859,826.1,0.37276148796081543,118,329,5.112,-640.2000000000005,97378,-270.62099999999975,9350,43.90312957763672,zack-XPS-15-9560,2019-12-18_10-53-08,43.90312957763672,1576695188,False,3,10.142.78.137,0.6314671114161412,351.661,2349.137,751c756febcd46d9a439e0a10f7704d1,118,71.98,97378,0.001,0.3481821012031557,383.7999999999993,0.8567967526999102,161606.051,97378,97378
1003,864.3,0.40765953063964844,119,332,5.3,-640.2000000000005,98381,-282.9499999999997,9350,44.31078910827637,zack-XPS-15-9560,2019-12-18_10-53-09,44.31078910827637,1576695189,False,3,10.142.78.137,0.6311829280180334,361.492,2390.927,751c756febcd46d9a439e0a10f7704d1,119,72.07,98381,0.001,0.34808697721127596,383.7999999999993,0.8565232029446013,163060.15,98381,98381
812,854.4,0.33922791481018066,120,334,5.238,-640.2000000000005,99193,-280.9019999999997,9350,44.65001702308655,zack-XPS-15-9560,2019-12-18_10-53-09,44.65001702308655,1576695189,False,2,10.142.78.137,0.6309857400878682,357.692,2388.644,751c756febcd46d9a439e0a10f7704d1,120,72.13,99193,0.001,0.3480113652193062,383.7999999999993,0.8563073386966757,163125.081,99193,99193
