timesteps_this_iter,info/opt_peak_throughput,done,episode_reward_max,episode_len_mean,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_env_wait_ms,info/sample_time_ms,info/opt_samples,timesteps_total,hostname,info/num_steps_sampled,info/update_time_ms,timesteps_since_restore,timestamp,training_iteration,episodes_this_iter,time_this_iter_s,iterations_since_restore,episode_reward_min,date,time_total_s,time_since_restore,pid,episode_reward_mean,info/num_steps_trained,experiment_id,episodes_total,info/grad_time_ms,node_ip,info/sample_peak_throughput
200,136000.856,False,914.9999999999852,639.67,0.2195516408829899,0.5764559515191928,0.4395375334096003,247.615,492.1,1062494,zack-XPS-15-9560,1062494,0.002,1062494,1576699147,1980,0,0.1709120273590088,1980,-1044.60000000001,2019-12-18_11-59-07,497.6078803539276,497.6078803539276,14336,190.3659999999869,1062494,a9b21437e7334a98a7a8412aedf56ff3,853,3.618,10.142.78.137,1987.361
200,136069.937,False,914.9999999999852,639.67,0.2195516408829899,0.5764559515191928,0.4395375334096003,244.867,485.8,1062694,zack-XPS-15-9560,1062694,0.002,1062694,1576699147,1981,0,0.18238043785095215,1981,-1044.60000000001,2019-12-18_11-59-07,497.79026079177856,497.79026079177856,14336,190.3659999999869,1062694,a9b21437e7334a98a7a8412aedf56ff3,853,3.57,10.142.78.137,1983.936
200,135209.45,False,914.9999999999852,639.67,0.2195516408829899,0.5764559515191928,0.4395375334096003,245.892,485.8,1062894,zack-XPS-15-9560,1062894,0.002,1062894,1576699147,1982,0,0.17594146728515625,1982,-1044.60000000001,2019-12-18_11-59-07,497.9662022590637,497.9662022590637,14336,190.3659999999869,1062894,a9b21437e7334a98a7a8412aedf56ff3,853,3.593,10.142.78.137,1975.663
1008,136016.207,False,914.9999999999852,641.1,0.21943118160398453,0.5763708975248412,0.4392925961256524,244.125,500.6,1063902,zack-XPS-15-9560,1063902,0.001,1063902,1576699147,1983,3,0.3820178508758545,1983,-1044.60000000001,2019-12-18_11-59-07,498.3482201099396,498.3482201099396,14336,184.77299999998672,1063902,a9b21437e7334a98a7a8412aedf56ff3,856,3.68,10.142.78.137,2050.591
637,135414.406,False,914.9999999999852,639.46,0.21939127914328452,0.5763426796766207,0.43921149842342766,251.262,527.5,1064539,zack-XPS-15-9560,1064539,0.001,1064539,1576699148,1984,1,0.2827596664428711,1984,-1044.60000000001,2019-12-18_11-59-08,498.63097977638245,498.63097977638245,14336,183.0689999999868,1064539,a9b21437e7334a98a7a8412aedf56ff3,857,3.895,10.142.78.137,2099.401
400,132548.216,False,914.9999999999852,639.46,0.2193912791432845,0.5763426796766207,0.43921149842342766,245.7,503.1,1064939,zack-XPS-15-9560,1064939,0.001,1064939,1576699148,1985,0,0.22205185890197754,1985,-1044.60000000001,2019-12-18_11-59-08,498.8530316352844,498.8530316352844,14336,183.0689999999868,1064939,a9b21437e7334a98a7a8412aedf56ff3,857,3.796,10.142.78.137,2047.619
400,127143.55,False,914.9999999999852,639.46,0.2193912791432845,0.5763426796766207,0.43921149842342766,241.82,470.2,1065339,zack-XPS-15-9560,1065339,0.001,1065339,1576699148,1986,0,0.25434327125549316,1986,-1044.60000000001,2019-12-18_11-59-08,499.1073749065399,499.1073749065399,14336,183.0689999999868,1065339,a9b21437e7334a98a7a8412aedf56ff3,857,3.698,10.142.78.137,1944.42
400,128162.578,False,914.9999999999852,639.46,0.2193912791432845,0.5763426796766207,0.43921149842342766,245.337,476.3,1065739,zack-XPS-15-9560,1065739,0.002,1065739,1576699148,1987,0,0.24846720695495605,1987,-1044.60000000001,2019-12-18_11-59-08,499.3558421134949,499.3558421134949,14336,183.0689999999868,1065739,a9b21437e7334a98a7a8412aedf56ff3,857,3.716,10.142.78.137,1941.411
276,122326.67,False,914.9999999999852,639.46,0.2193912791432845,0.5763426796766207,0.43921149842342766,228.16,410.8,1066015,zack-XPS-15-9560,1066015,0.001,1066015,1576699149,1988,0,0.19076323509216309,1988,-1044.60000000001,2019-12-18_11-59-09,499.54660534858704,499.54660534858704,14336,183.0689999999868,1066015,a9b21437e7334a98a7a8412aedf56ff3,857,3.358,10.142.78.137,1800.488
576,124425.604,False,914.9999999999852,645.44,0.21935095871772586,0.5763153401589844,0.4391295903140371,233.345,429.7,1066591,zack-XPS-15-9560,1066591,0.001,1066591,1576699149,1989,1,0.2651941776275635,1989,-1044.60000000001,2019-12-18_11-59-09,499.8117995262146,499.8117995262146,14336,187.90699999998648,1066591,a9b21437e7334a98a7a8412aedf56ff3,858,3.453,10.142.78.137,1841.477
210,124100.018,False,914.9999999999852,645.44,0.21935095871772578,0.5763153401589844,0.43912959031403714,233.653,430.7,1066801,zack-XPS-15-9560,1066801,0.001,1066801,1576699149,1990,0,0.17417478561401367,1990,-1044.60000000001,2019-12-18_11-59-09,499.9859743118286,499.9859743118286,14336,187.90699999998643,1066801,a9b21437e7334a98a7a8412aedf56ff3,858,3.471,10.142.78.137,1843.331
783,128616.064,False,914.9999999999852,643.01,0.2193103385126137,0.5762878446725617,0.43904699372339834,247.058,489.0,1067584,zack-XPS-15-9560,1067584,0.001,1067584,1576699149,1991,1,0.31974029541015625,1991,-1044.60000000001,2019-12-18_11-59-09,500.30571460723877,500.30571460723877,14336,193.03199999998637,1067584,a9b21437e7334a98a7a8412aedf56ff3,859,3.802,10.142.78.137,1979.293
859,133039.481,False,914.9999999999852,643.01,0.2193103385126137,0.5762878446725617,0.43904699372339834,261.36,554.9,1068443,zack-XPS-15-9560,1068443,0.001,1068443,1576699150,1992,0,0.32264041900634766,1992,-1044.60000000001,2019-12-18_11-59-10,500.6283550262451,500.6283550262451,14336,193.0319999999864,1068443,a9b21437e7334a98a7a8412aedf56ff3,859,4.171,10.142.78.137,2123.128
775,132283.542,False,914.9999999999852,643.01,0.2193103385126137,0.5762878446725617,0.43904699372339834,254.55,531.6,1069218,zack-XPS-15-9560,1069218,0.001,1069218,1576699150,1993,0,0.3123960494995117,1993,-1044.60000000001,2019-12-18_11-59-10,500.94075107574463,500.94075107574463,14336,193.0319999999864,1069218,a9b21437e7334a98a7a8412aedf56ff3,859,4.019,10.142.78.137,2088.391
448,133183.433,False,914.9999999999852,643.01,0.2193103385126137,0.5762878446725617,0.43904699372339834,249.729,512.7,1069666,zack-XPS-15-9560,1069666,0.001,1069666,1576699150,1994,0,0.23287320137023926,1994,-1044.60000000001,2019-12-18_11-59-10,501.17362427711487,501.17362427711487,14336,193.0319999999864,1069666,a9b21437e7334a98a7a8412aedf56ff3,859,3.85,10.142.78.137,2053.028
400,135279.701,False,914.9999999999852,643.01,0.2193103385126137,0.5762878446725617,0.43904699372339834,249.63,512.7,1070066,zack-XPS-15-9560,1070066,0.001,1070066,1576699150,1995,0,0.220383882522583,1995,-1044.60000000001,2019-12-18_11-59-10,501.39400815963745,501.39400815963745,14336,193.0319999999864,1070066,a9b21437e7334a98a7a8412aedf56ff3,859,3.79,10.142.78.137,2053.84
682,137091.453,False,914.9999999999852,649.04,0.2192709671700629,0.5762611228936779,0.4389673233088138,252.683,540.9,1070748,zack-XPS-15-9560,1070748,0.001,1070748,1576699151,1996,1,0.2863931655883789,1996,-1044.60000000001,2019-12-18_11-59-11,501.68040132522583,501.68040132522583,14336,188.40799999998646,1070748,a9b21437e7334a98a7a8412aedf56ff3,860,3.946,10.142.78.137,2140.629
400,137159.416,False,914.9999999999852,649.04,0.2192709671700629,0.5762611228936779,0.4389673233088138,251.087,540.9,1071148,zack-XPS-15-9560,1071148,0.001,1071148,1576699151,1997,0,0.23250460624694824,1997,-1044.60000000001,2019-12-18_11-59-11,501.9129059314728,501.9129059314728,14336,188.40799999998646,1071148,a9b21437e7334a98a7a8412aedf56ff3,860,3.944,10.142.78.137,2154.236
240,136801.502,False,914.9999999999852,649.04,0.2192709671700629,0.5762611228936779,0.4389673233088138,249.831,537.3,1071388,zack-XPS-15-9560,1071388,0.001,1071388,1576699151,1998,0,0.17805099487304688,1998,-1044.60000000001,2019-12-18_11-59-11,502.0909569263458,502.0909569263458,14336,188.40799999998646,1071388,a9b21437e7334a98a7a8412aedf56ff3,860,3.928,10.142.78.137,2150.653
650,136012.18,False,914.9999999999852,650.33,0.21923165935135333,0.5762344786978434,0.43888757135747253,251.176,544.7,1072038,zack-XPS-15-9560,1072038,0.001,1072038,1576699151,1999,1,0.27943992614746094,1999,-1044.60000000001,2019-12-18_11-59-11,502.3703968524933,502.3703968524933,14336,190.2149999999864,1072038,a9b21437e7334a98a7a8412aedf56ff3,861,4.005,10.142.78.137,2168.601
423,137791.944,False,914.9999999999852,650.33,0.2192316593513533,0.5762344786978433,0.43888757135747253,256.209,566.0,1072461,zack-XPS-15-9560,1072461,0.001,1072461,1576699152,2000,0,0.2255077362060547,2000,-1044.60000000001,2019-12-18_11-59-12,502.59590458869934,502.59590458869934,14336,190.2149999999864,1072461,a9b21437e7334a98a7a8412aedf56ff3,861,4.108,10.142.78.137,2209.137
400,134327.084,False,914.9999999999852,650.33,0.2192316593513533,0.5762344786978433,0.43888757135747253,247.108,527.7,1072861,zack-XPS-15-9560,1072861,0.001,1072861,1576699152,2001,0,0.22696471214294434,2001,-1044.60000000001,2019-12-18_11-59-12,502.8228693008423,502.8228693008423,14336,190.2149999999864,1072861,a9b21437e7334a98a7a8412aedf56ff3,861,3.928,10.142.78.137,2135.499
400,131622.647,False,914.9999999999852,650.33,0.2192316593513533,0.5762344786978433,0.43888757135747253,237.279,481.8,1073261,zack-XPS-15-9560,1073261,0.001,1073261,1576699152,2002,0,0.22165489196777344,2002,-1044.60000000001,2019-12-18_11-59-12,503.04452419281006,503.04452419281006,14336,190.2149999999864,1073261,a9b21437e7334a98a7a8412aedf56ff3,861,3.66,10.142.78.137,2030.522
400,128782.153,False,914.9999999999852,650.33,0.2192316593513533,0.5762344786978433,0.43888757135747253,228.753,444.3,1073661,zack-XPS-15-9560,1073661,0.001,1073661,1576699152,2003,0,0.22518062591552734,2003,-1044.60000000001,2019-12-18_11-59-12,503.2697048187256,503.2697048187256,14336,190.2149999999864,1073661,a9b21437e7334a98a7a8412aedf56ff3,861,3.45,10.142.78.137,1942.272
400,127418.15,False,914.9999999999852,650.33,0.2192316593513533,0.5762344786978433,0.43888757135747253,228.638,439.5,1074061,zack-XPS-15-9560,1074061,0.001,1074061,1576699153,2004,0,0.23171448707580566,2004,-1044.60000000001,2019-12-18_11-59-13,503.5014193058014,503.5014193058014,14336,190.2149999999864,1074061,a9b21437e7334a98a7a8412aedf56ff3,861,3.449,10.142.78.137,1922.253
400,125920.23,False,914.9999999999852,650.33,0.2192316593513533,0.5762344786978433,0.43888757135747253,229.4,439.5,1074461,zack-XPS-15-9560,1074461,0.001,1074461,1576699153,2005,0,0.22844290733337402,2005,-1044.60000000001,2019-12-18_11-59-13,503.72986221313477,503.72986221313477,14336,190.2149999999864,1074461,a9b21437e7334a98a7a8412aedf56ff3,861,3.49,10.142.78.137,1915.864
400,123539.45,False,914.9999999999852,650.33,0.2192316593513533,0.5762344786978433,0.43888757135747253,222.917,411.3,1074861,zack-XPS-15-9560,1074861,0.001,1074861,1576699153,2006,0,0.21988558769226074,2006,-1044.60000000001,2019-12-18_11-59-13,503.949747800827,503.949747800827,14336,190.2149999999864,1074861,a9b21437e7334a98a7a8412aedf56ff3,861,3.329,10.142.78.137,1845.084
400,123730.84,False,914.9999999999852,650.33,0.2192316593513533,0.5762344786978433,0.43888757135747253,221.865,411.3,1075261,zack-XPS-15-9560,1075261,0.001,1075261,1576699153,2007,0,0.2218790054321289,2007,-1044.60000000001,2019-12-18_11-59-13,504.17162680625916,504.17162680625916,14336,190.2149999999864,1075261,a9b21437e7334a98a7a8412aedf56ff3,861,3.324,10.142.78.137,1853.828
464,124319.627,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,229.731,433.7,1075725,zack-XPS-15-9560,1075725,0.001,1075725,1576699154,2008,1,0.25843358039855957,2008,-1044.60000000001,2019-12-18_11-59-14,504.4300603866577,504.4300603866577,14336,183.1219999999859,1075725,a9b21437e7334a98a7a8412aedf56ff3,862,3.489,10.142.78.137,1887.858
706,125333.833,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,234.379,439.3,1076431,zack-XPS-15-9560,1076431,0.001,1076431,1576699154,2009,0,0.3260684013366699,2009,-1044.60000000001,2019-12-18_11-59-14,504.7561287879944,504.7561287879944,14336,183.1219999999859,1076431,a9b21437e7334a98a7a8412aedf56ff3,862,3.505,10.142.78.137,1874.312
600,127261.297,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,238.021,457.0,1077031,zack-XPS-15-9560,1077031,0.001,1077031,1576699154,2010,0,0.26277923583984375,2010,-1044.60000000001,2019-12-18_11-59-14,505.01890802383423,505.01890802383423,14336,183.1219999999859,1077031,a9b21437e7334a98a7a8412aedf56ff3,862,3.591,10.142.78.137,1919.997
519,130836.57,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,241.944,468.9,1077550,zack-XPS-15-9560,1077550,0.001,1077550,1576699154,2011,0,0.2661092281341553,2011,-1044.60000000001,2019-12-18_11-59-14,505.2850172519684,505.2850172519684,14336,183.1219999999859,1077550,a9b21437e7334a98a7a8412aedf56ff3,862,3.584,10.142.78.137,1938.055
400,130959.411,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,241.989,468.9,1077950,zack-XPS-15-9560,1077950,0.001,1077950,1576699155,2012,0,0.22206878662109375,2012,-1044.60000000001,2019-12-18_11-59-15,505.5070860385895,505.5070860385895,14336,183.1219999999859,1077950,a9b21437e7334a98a7a8412aedf56ff3,862,3.58,10.142.78.137,1937.693
400,130637.551,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,241.973,468.9,1078350,zack-XPS-15-9560,1078350,0.001,1078350,1576699155,2013,0,0.22490715980529785,2013,-1044.60000000001,2019-12-18_11-59-15,505.7319931983948,505.7319931983948,14336,183.1219999999859,1078350,a9b21437e7334a98a7a8412aedf56ff3,862,3.589,10.142.78.137,1937.817
400,131687.221,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,241.243,468.9,1078750,zack-XPS-15-9560,1078750,0.001,1078750,1576699155,2014,0,0.22410941123962402,2014,-1044.60000000001,2019-12-18_11-59-15,505.9561026096344,505.9561026096344,14336,183.1219999999859,1078750,a9b21437e7334a98a7a8412aedf56ff3,862,3.561,10.142.78.137,1943.684
400,133508.19,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,240.699,468.9,1079150,zack-XPS-15-9560,1079150,0.001,1079150,1576699155,2015,0,0.22248411178588867,2015,-1044.60000000001,2019-12-18_11-59-15,506.1785867214203,506.1785867214203,14336,183.1219999999859,1079150,a9b21437e7334a98a7a8412aedf56ff3,862,3.512,10.142.78.137,1948.073
366,133673.5,False,914.9999999999852,665.59,0.21919094232982425,0.5762078777694033,0.43880493909300783,240.21,465.5,1079516,zack-XPS-15-9560,1079516,0.001,1079516,1576699156,2016,0,0.21474504470825195,2016,-1044.60000000001,2019-12-18_11-59-16,506.39333176612854,506.39333176612854,14336,183.1219999999859,1079516,a9b21437e7334a98a7a8412aedf56ff3,862,3.482,10.142.78.137,1937.891
621,135047.288,False,914.9999999999852,672.23,0.2191512211063937,0.5761826343005667,0.43872424514746755,247.149,487.6,1080137,zack-XPS-15-9560,1080137,0.001,1080137,1576699156,2017,1,0.2925565242767334,2017,-1044.60000000001,2019-12-18_11-59-16,506.6858882904053,506.6858882904053,14336,181.44299999998645,1080137,a9b21437e7334a98a7a8412aedf56ff3,863,3.611,10.142.78.137,1972.902
377,137107.492,False,914.9999999999852,672.23,0.21915122110639365,0.5761826343005666,0.43872424514746755,243.278,478.9,1080514,zack-XPS-15-9560,1080514,0.001,1080514,1576699156,2018,0,0.21848845481872559,2018,-1044.60000000001,2019-12-18_11-59-16,506.904376745224,506.904376745224,14336,181.44299999998645,1080514,a9b21437e7334a98a7a8412aedf56ff3,863,3.493,10.142.78.137,1968.527
617,137316.045,False,914.9999999999852,668.54,0.21911232762348437,0.5761577245502596,0.43864539137324043,237.613,470.0,1081131,zack-XPS-15-9560,1081131,0.001,1081131,1576699156,2019,1,0.2687222957611084,2019,-1044.60000000001,2019-12-18_11-59-16,507.1730990409851,507.1730990409851,14336,180.0179999999866,1081131,a9b21437e7334a98a7a8412aedf56ff3,864,3.423,10.142.78.137,1978.008
606,136853.599,False,914.9999999999852,668.54,0.21911232762348437,0.5761577245502596,0.4386453913732404,238.625,470.6,1081737,zack-XPS-15-9560,1081737,0.001,1081737,1576699157,2020,0,0.2730274200439453,2020,-1044.60000000001,2019-12-18_11-59-17,507.44612646102905,507.44612646102905,14336,180.01799999998664,1081737,a9b21437e7334a98a7a8412aedf56ff3,864,3.439,10.142.78.137,1972.135
402,133469.67,False,914.9999999999852,668.54,0.21911232762348437,0.5761577245502596,0.4386453913732404,235.065,458.9,1082139,zack-XPS-15-9560,1082139,0.001,1082139,1576699157,2021,0,0.23053550720214844,2021,-1044.60000000001,2019-12-18_11-59-17,507.6766619682312,507.6766619682312,14336,180.01799999998664,1082139,a9b21437e7334a98a7a8412aedf56ff3,864,3.438,10.142.78.137,1952.223
247,132186.654,False,914.9999999999852,668.54,0.21911232762348437,0.5761577245502596,0.4386453913732404,232.652,443.6,1082386,zack-XPS-15-9560,1082386,0.001,1082386,1576699157,2022,0,0.19712138175964355,2022,-1044.60000000001,2019-12-18_11-59-17,507.87378334999084,507.87378334999084,14336,180.01799999998664,1082386,a9b21437e7334a98a7a8412aedf56ff3,864,3.356,10.142.78.137,1906.711
848,136824.681,False,914.9999999999852,657.34,0.2190349826930757,0.576108922116489,0.43848869972619975,243.429,488.4,1083234,zack-XPS-15-9560,1083234,0.001,1083234,1576699157,2023,2,0.3348515033721924,2023,-1044.60000000001,2019-12-18_11-59-17,508.20863485336304,508.20863485336304,14336,179.05799999998735,1083234,a9b21437e7334a98a7a8412aedf56ff3,866,3.57,10.142.78.137,2006.336
444,135029.66,False,914.9999999999852,657.34,0.21903498269307564,0.576108922116489,0.43848869972619975,244.092,492.8,1083678,zack-XPS-15-9560,1083678,0.001,1083678,1576699158,2024,0,0.23163914680480957,2024,-1044.60000000001,2019-12-18_11-59-18,508.44027400016785,508.44027400016785,14336,179.0579999999873,1083678,a9b21437e7334a98a7a8412aedf56ff3,866,3.65,10.142.78.137,2018.911
400,134066.251,False,914.9999999999852,657.34,0.21903498269307564,0.576108922116489,0.43848869972619975,244.801,492.8,1084078,zack-XPS-15-9560,1084078,0.001,1084078,1576699158,2025,0,0.22986745834350586,2025,-1044.60000000001,2019-12-18_11-59-18,508.67014145851135,508.67014145851135,14336,179.0579999999873,1084078,a9b21437e7334a98a7a8412aedf56ff3,866,3.676,10.142.78.137,2013.066
264,134078.593,False,914.9999999999852,657.34,0.21903498269307564,0.576108922116489,0.43848869972619975,243.327,482.6,1084342,zack-XPS-15-9560,1084342,0.001,1084342,1576699158,2026,0,0.19921207427978516,2026,-1044.60000000001,2019-12-18_11-59-18,508.86935353279114,508.86935353279114,14336,179.0579999999873,1084342,a9b21437e7334a98a7a8412aedf56ff3,866,3.599,10.142.78.137,1983.336
200,130263.398,False,914.9999999999852,657.34,0.21903498269307564,0.576108922116489,0.43848869972619975,231.986,440.5,1084542,zack-XPS-15-9560,1084542,0.001,1084542,1576699158,2027,0,0.17700719833374023,2027,-1044.60000000001,2019-12-18_11-59-18,509.0463607311249,509.0463607311249,14336,179.0579999999873,1084542,a9b21437e7334a98a7a8412aedf56ff3,866,3.382,10.142.78.137,1898.818
200,127541.641,False,914.9999999999852,657.34,0.21903498269307564,0.576108922116489,0.43848869972619975,228.474,422.8,1084742,zack-XPS-15-9560,1084742,0.001,1084742,1576699158,2028,0,0.18271565437316895,2028,-1044.60000000001,2019-12-18_11-59-18,509.22907638549805,509.22907638549805,14336,179.0579999999873,1084742,a9b21437e7334a98a7a8412aedf56ff3,866,3.315,10.142.78.137,1850.539
407,122655.285,False,914.9999999999852,662.46,0.21899565967569196,0.5760854242476673,0.43840929030612175,226.202,401.8,1085149,zack-XPS-15-9560,1085149,0.001,1085149,1576699159,2029,1,0.24569964408874512,2029,-1044.60000000001,2019-12-18_11-59-19,509.4747760295868,509.4747760295868,14336,187.891999999987,1085149,a9b21437e7334a98a7a8412aedf56ff3,867,3.276,10.142.78.137,1776.287
495,120181.776,False,914.9999999999852,662.46,0.21899565967569193,0.5760854242476674,0.43840929030612175,225.549,390.7,1085644,zack-XPS-15-9560,1085644,0.001,1085644,1576699159,2030,0,0.26627659797668457,2030,-1044.60000000001,2019-12-18_11-59-19,509.7410526275635,509.7410526275635,14336,187.89199999998698,1085644,a9b21437e7334a98a7a8412aedf56ff3,867,3.251,10.142.78.137,1732.215
400,121055.115,False,914.9999999999852,662.46,0.21899565967569193,0.5760854242476674,0.43840929030612175,226.328,390.5,1086044,zack-XPS-15-9560,1086044,0.002,1086044,1576699159,2031,0,0.2381119728088379,2031,-1044.60000000001,2019-12-18_11-59-19,509.9791646003723,509.9791646003723,14336,187.89199999998698,1086044,a9b21437e7334a98a7a8412aedf56ff3,867,3.226,10.142.78.137,1725.37
400,122305.234,False,914.9999999999852,662.46,0.21899565967569193,0.5760854242476674,0.43840929030612175,230.372,405.8,1086444,zack-XPS-15-9560,1086444,0.002,1086444,1576699159,2032,0,0.23851990699768066,2032,-1044.60000000001,2019-12-18_11-59-19,510.21768450737,510.21768450737,14336,187.89199999998698,1086444,a9b21437e7334a98a7a8412aedf56ff3,867,3.318,10.142.78.137,1761.502
241,114008.689,False,914.9999999999852,662.46,0.21899565967569193,0.5760854242476674,0.43840929030612175,216.852,345.1,1086685,zack-XPS-15-9560,1086685,0.002,1086685,1576699160,2033,0,0.1967160701751709,2033,-1044.60000000001,2019-12-18_11-59-20,510.41440057754517,510.41440057754517,14336,187.89199999998698,1086685,a9b21437e7334a98a7a8412aedf56ff3,867,3.027,10.142.78.137,1591.407
389,114743.961,False,914.9999999999852,671.14,0.21895538516739863,0.5760625030694267,0.43832760798696696,217.217,339.6,1087074,zack-XPS-15-9560,1087074,0.002,1087074,1576699160,2034,1,0.23458409309387207,2034,-1044.60000000001,2019-12-18_11-59-20,510.64898467063904,510.64898467063904,14336,198.63299999998708,1087074,a9b21437e7334a98a7a8412aedf56ff3,868,2.96,10.142.78.137,1563.414
586,114700.133,False,914.9999999999852,667.7,0.21891562772301318,0.5760399402157155,0.43824686978773364,222.384,358.2,1087660,zack-XPS-15-9560,1087660,0.002,1087660,1576699160,2035,1,0.28330206871032715,2035,-1044.60000000001,2019-12-18_11-59-20,510.93228673934937,510.93228673934937,14336,199.46199999998728,1087660,a9b21437e7334a98a7a8412aedf56ff3,869,3.123,10.142.78.137,1610.73
296,114432.711,False,914.9999999999852,667.7,0.21891562772301318,0.5760399402157156,0.43824686978773364,224.417,361.4,1087956,zack-XPS-15-9560,1087956,0.002,1087956,1576699160,2036,0,0.21993255615234375,2036,-1044.60000000001,2019-12-18_11-59-20,511.1522192955017,511.1522192955017,14336,199.46199999998728,1087956,a9b21437e7334a98a7a8412aedf56ff3,869,3.158,10.142.78.137,1610.394
523,119352.209,False,914.9999999999852,668.4,0.21887560757452648,0.5760180527980748,0.43816564391289886,234.389,393.7,1088479,zack-XPS-15-9560,1088479,0.002,1088479,1576699161,2037,1,0.27813720703125,2037,-1044.60000000001,2019-12-18_11-59-21,511.43035650253296,511.43035650253296,14336,197.63999999998723,1088479,a9b21437e7334a98a7a8412aedf56ff3,870,3.299,10.142.78.137,1679.683
233,119888.163,False,914.9999999999852,668.4,0.21887560757452654,0.5760180527980748,0.43816564391289886,234.733,397.0,1088712,zack-XPS-15-9560,1088712,0.002,1088712,1576699161,2038,0,0.1863081455230713,2038,-1044.60000000001,2019-12-18_11-59-21,511.61666464805603,511.61666464805603,14336,197.63999999998723,1088712,a9b21437e7334a98a7a8412aedf56ff3,870,3.311,10.142.78.137,1691.281
711,124591.369,False,914.9999999999852,662.55,0.21883645701813115,0.5759967934509516,0.43808598284466344,241.666,427.4,1089423,zack-XPS-15-9560,1089423,0.002,1089423,1576699161,2039,1,0.3161947727203369,2039,-1044.60000000001,2019-12-18_11-59-21,511.93285942077637,511.93285942077637,14336,208.97199999998702,1089423,a9b21437e7334a98a7a8412aedf56ff3,871,3.43,10.142.78.137,1768.559
402,123969.722,False,914.9999999999852,662.55,0.21883645701813115,0.5759967934509517,0.43808598284466344,238.417,418.1,1089825,zack-XPS-15-9560,1089825,0.001,1089825,1576699161,2040,0,0.2332322597503662,2040,-1044.60000000001,2019-12-18_11-59-21,512.1660916805267,512.1660916805267,14336,208.97199999998705,1089825,a9b21437e7334a98a7a8412aedf56ff3,871,3.373,10.142.78.137,1753.647
688,125939.588,False,914.9999999999852,664.67,0.21879746962562557,0.5759759085746237,0.4380063695397407,244.5,446.9,1090513,zack-XPS-15-9560,1090513,0.001,1090513,1576699162,2041,1,0.30071020126342773,2041,-1044.60000000001,2019-12-18_11-59-22,512.4668018817902,512.4668018817902,14336,204.30299999998698,1090513,a9b21437e7334a98a7a8412aedf56ff3,872,3.549,10.142.78.137,1827.812
473,126740.749,False,914.9999999999852,664.67,0.2187974696256256,0.5759759085746237,0.43800636953974076,245.124,454.2,1090986,zack-XPS-15-9560,1090986,0.001,1090986,1576699162,2042,0,0.24508452415466309,2042,-1044.60000000001,2019-12-18_11-59-22,512.7118864059448,512.7118864059448,14336,204.30299999998698,1090986,a9b21437e7334a98a7a8412aedf56ff3,872,3.584,10.142.78.137,1852.938
492,129431.49,False,914.9999999999852,660.47,0.21875881628577684,0.5759555481975137,0.437927450255813,251.171,479.3,1091478,zack-XPS-15-9560,1091478,0.001,1091478,1576699162,2043,1,0.25840020179748535,2043,-1044.60000000001,2019-12-18_11-59-22,512.9702866077423,512.9702866077423,14336,205.30099999998717,1091478,a9b21437e7334a98a7a8412aedf56ff3,873,3.703,10.142.78.137,1908.259
460,129653.416,False,914.9999999999852,657.5,0.21872080841035896,0.5759355563000788,0.43784985347391997,251.662,486.4,1091938,zack-XPS-15-9560,1091938,0.001,1091938,1576699162,2044,1,0.2399747371673584,2044,-1044.60000000001,2019-12-18_11-59-22,513.2102613449097,513.2102613449097,14336,200.22899999998742,1091938,a9b21437e7334a98a7a8412aedf56ff3,874,3.752,10.142.78.137,1932.752
314,129380.606,False,914.9999999999852,657.5,0.21872080841035896,0.5759355563000788,0.43784985347391997,244.94,459.2,1092252,zack-XPS-15-9560,1092252,0.001,1092252,1576699163,2045,0,0.21394968032836914,2045,-1044.60000000001,2019-12-18_11-59-23,513.424211025238,513.424211025238,14336,200.22899999998742,1092252,a9b21437e7334a98a7a8412aedf56ff3,874,3.549,10.142.78.137,1874.742
608,132690.382,False,914.9999999999852,655.83,0.21868260289871558,0.5759140581488998,0.4377713408082515,250.241,490.4,1092860,zack-XPS-15-9560,1092860,0.001,1092860,1576699163,2046,1,0.27440595626831055,2046,-1044.60000000001,2019-12-18_11-59-23,513.6986169815063,513.6986169815063,14336,200.78299999998754,1092860,a9b21437e7334a98a7a8412aedf56ff3,875,3.696,10.142.78.137,1959.712
485,132710.943,False,914.9999999999852,655.83,0.21868260289871558,0.5759140581488998,0.4377713408082514,248.604,486.6,1093345,zack-XPS-15-9560,1093345,0.001,1093345,1576699163,2047,0,0.26143360137939453,2047,-1044.60000000001,2019-12-18_11-59-23,513.9600505828857,513.9600505828857,14336,200.7829999999875,1093345,a9b21437e7334a98a7a8412aedf56ff3,875,3.667,10.142.78.137,1957.332
