episodes_total,experiment_id,info/sample_peak_throughput,episode_reward_mean,timesteps_this_iter,timesteps_total,time_since_restore,done,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,timesteps_since_restore,info/num_steps_sampled,timestamp,sampler_perf/mean_env_wait_ms,episode_len_mean,info/num_steps_trained,episode_reward_max,info/opt_peak_throughput,time_total_s,iterations_since_restore,episode_reward_min,info/opt_samples,sampler_perf/mean_processing_ms,episodes_this_iter,node_ip,date,sampler_perf/mean_inference_ms,hostname,training_iteration,pid,time_this_iter_s
180,db15454e139b45a4977ecbeb588ffe50,3159.674,-246.74499999999992,826,53326,16.667601823806763,False,262.938,5.072,0.001,53326,53326,1576687001,0.3906587425324466,70.59,53326,382.499999999999,163792.869,16.667601823806763,64,-640.3000000000009,830.8,0.3002725701728925,2,10.142.78.137,2019-12-18_08-36-41,0.5664600376547139,zack-XPS-15-9560,64,30967,0.25551724433898926
183,db15454e139b45a4977ecbeb588ffe50,3150.844,-244.71599999999995,740,54066,16.92230772972107,False,263.104,5.051,0.001,54066,54066,1576687001,0.3907868541338142,70.78,54066,382.499999999999,164128.468,16.92230772972107,65,-640.3000000000009,829.0,0.30035807679339327,3,10.142.78.137,2019-12-18_08-36-41,0.5666616568217131,zack-XPS-15-9560,65,30967,0.25470590591430664
186,db15454e139b45a4977ecbeb588ffe50,3155.161,-252.75599999999991,868,54934,17.18836236000061,False,262.586,5.085,0.001,54934,54934,1576687001,0.39094853446456296,70.62,54934,382.499999999999,162941.156,17.18836236000061,66,-640.3000000000009,828.5,0.30045942940825265,3,10.142.78.137,2019-12-18_08-36-41,0.5668772410743773,zack-XPS-15-9560,66,30967,0.266054630279541
189,db15454e139b45a4977ecbeb588ffe50,3120.181,-254.69399999999985,711,55645,17.422593593597412,False,260.434,5.035,0.001,55645,55645,1576687001,0.39109092081831576,70.73,55645,382.499999999999,161378.199,17.422593593597412,67,-640.3000000000009,812.6,0.3005474775485136,3,10.142.78.137,2019-12-18_08-36-41,0.567078871751908,zack-XPS-15-9560,67,30967,0.23423123359680176
192,db15454e139b45a4977ecbeb588ffe50,3188.849,-256.63599999999985,820,56465,17.677814960479736,False,259.153,5.031,0.001,56465,56465,1576687002,0.39124555113862725,70.59,56465,382.499999999999,164276.708,17.677814960479736,68,-640.3000000000009,826.4,0.3006415707465387,3,10.142.78.137,2019-12-18_08-36-42,0.5672989455957596,zack-XPS-15-9560,68,30967,0.2552213668823242
194,db15454e139b45a4977ecbeb588ffe50,3188.181,-252.52299999999988,673,57138,17.902644157409668,False,252.715,4.893,0.001,57138,57138,1576687002,0.3913254759083272,70.72,57138,382.499999999999,164672.868,17.902644157409668,69,-640.3000000000009,805.7,0.30068768753664143,2,10.142.78.137,2019-12-18_08-36-42,0.5674578251792533,zack-XPS-15-9560,69,30967,0.22482919692993164
197,db15454e139b45a4977ecbeb588ffe50,3207.061,-252.48799999999991,882,58020,18.161489248275757,False,252.1,4.907,0.001,58020,58020,1576687002,0.3914366657708684,70.69,58020,382.499999999999,164760.217,18.161489248275757,70,-640.3000000000009,808.5,0.3007503576325221,3,10.142.78.137,2019-12-18_08-36-42,0.5677140656105818,zack-XPS-15-9560,70,30967,0.25884509086608887
200,db15454e139b45a4977ecbeb588ffe50,3228.863,-252.56099999999995,849,58869,18.418079137802124,False,248.137,4.932,0.001,58869,58869,1576687002,0.3915573681412882,70.72,58869,382.499999999999,162440.73,18.418079137802124,71,-640.3000000000009,801.2,0.30081937777930534,3,10.142.78.137,2019-12-18_08-36-42,0.5679616807300277,zack-XPS-15-9560,71,30967,0.2565898895263672
203,db15454e139b45a4977ecbeb588ffe50,3267.103,-256.32399999999996,900,59769,18.67735266685486,False,248.171,4.919,0.001,59769,59769,1576687003,0.39167770245423655,70.16,59769,382.499999999999,164814.125,18.67735266685486,72,-640.3000000000009,810.8,0.300891542354701,3,10.142.78.137,2019-12-18_08-36-43,0.5681908169383454,zack-XPS-15-9560,72,30967,0.2592735290527344
206,db15454e139b45a4977ecbeb588ffe50,3274.962,-252.34499999999989,775,60544,18.923020124435425,False,245.621,4.848,0.001,60544,60544,1576687003,0.39175745477382057,70.27,60544,382.499999999999,165937.85,18.923020124435425,73,-640.3000000000009,804.4,0.3009433971733781,3,10.142.78.137,2019-12-18_08-36-43,0.5684078107391435,zack-XPS-15-9560,73,30967,0.2456674575805664
209,db15454e139b45a4977ecbeb588ffe50,3289.727,-250.42599999999987,888,61432,19.18615412712097,False,246.403,4.848,0.001,61432,61432,1576687003,0.39178820059869096,70.71,61432,382.499999999999,167212.721,19.18615412712097,74,-640.3000000000009,810.6,0.3009603300573202,3,10.142.78.137,2019-12-18_08-36-43,0.5685980045936279,zack-XPS-15-9560,74,30967,0.2631340026855469
212,db15454e139b45a4977ecbeb588ffe50,3316.009,-256.28499999999985,763,62195,19.428537845611572,False,245.144,4.879,0.001,62195,62195,1576687003,0.3918045100619862,70.64,62195,382.499999999999,166605.573,19.428537845611572,75,-640.3000000000009,812.9,0.30096603119600224,3,10.142.78.137,2019-12-18_08-36-43,0.5687727904044992,zack-XPS-15-9560,75,30967,0.24238371849060059
215,db15454e139b45a4977ecbeb588ffe50,3316.631,-262.3979999999999,829,63024,19.681957721710205,False,243.922,4.841,0.001,63024,63024,1576687004,0.3918202066984236,70.61,63024,382.499999999999,167123.498,19.681957721710205,76,-640.3000000000009,809.0,0.3009793250752634,3,10.142.78.137,2019-12-18_08-36-44,0.5689258089137993,zack-XPS-15-9560,76,30967,0.2534198760986328
217,db15454e139b45a4977ecbeb588ffe50,3350.196,-262.2969999999999,883,63907,19.94383692741394,False,246.612,4.914,0.001,63907,63907,1576687004,0.3918325850732398,70.6,63907,382.499999999999,168138.475,19.94383692741394,77,-640.3000000000009,826.2,0.3009915200293194,2,10.142.78.137,2019-12-18_08-36-44,0.56903639315025,zack-XPS-15-9560,77,30967,0.26187920570373535
220,db15454e139b45a4977ecbeb588ffe50,3346.929,-262.2329999999999,804,64711,20.19629979133606,False,246.375,4.868,0.001,64711,64711,1576687004,0.39184111704622154,70.56,64711,382.499999999999,169405.819,20.19629979133606,78,-640.3000000000009,824.6,0.300999450180669,3,10.142.78.137,2019-12-18_08-36-44,0.5691857403804793,zack-XPS-15-9560,78,30967,0.25246286392211914
223,db15454e139b45a4977ecbeb588ffe50,3375.918,-262.2289999999999,882,65593,20.46486520767212,False,250.45,5.163,0.001,65593,65593,1576687005,0.3918499170155469,70.5,65593,382.499999999999,163761.315,20.46486520767212,79,-640.3000000000009,845.5,0.301008162072535,3,10.142.78.137,2019-12-18_08-36-45,0.5693389995950346,zack-XPS-15-9560,79,30967,0.26856541633605957
226,db15454e139b45a4977ecbeb588ffe50,3377.167,-262.24199999999985,912,66505,20.73191523551941,False,251.246,5.181,0.001,66505,66505,1576687005,0.3918751822102527,70.47,66505,382.499999999999,163773.651,20.73191523551941,80,-640.3000000000009,848.5,0.3010300252858189,3,10.142.78.137,2019-12-18_08-36-45,0.5694797461336815,zack-XPS-15-9560,80,30967,0.26705002784729004
229,db15454e139b45a4977ecbeb588ffe50,3348.959,-254.14699999999985,736,67241,20.9750235080719,False,249.988,5.088,0.001,67241,67241,1576687005,0.39186933256925727,70.46,67241,382.499999999999,164539.544,20.9750235080719,81,-640.3000000000009,837.2,0.3010377449040124,3,10.142.78.137,2019-12-18_08-36-45,0.5695927597142564,zack-XPS-15-9560,81,30967,0.24310827255249023
232,db15454e139b45a4977ecbeb588ffe50,3325.218,-256.1809999999999,889,68130,21.248610258102417,False,251.442,5.061,0.001,68130,68130,1576687005,0.39185899808004826,70.52,68130,382.499999999999,165214.409,21.248610258102417,82,-640.3000000000009,836.1,0.30106043571046504,3,10.142.78.137,2019-12-18_08-36-45,0.5696797491939981,zack-XPS-15-9560,82,30967,0.2735867500305176
234,db15454e139b45a4977ecbeb588ffe50,3320.1,-254.1939999999999,777,68907,21.49909782409668,False,251.89,5.096,0.001,68907,68907,1576687006,0.3918164639125262,70.52,68907,382.499999999999,164105.06,21.49909782409668,83,-640.3000000000009,836.3,0.30105418484736807,2,10.142.78.137,2019-12-18_08-36-46,0.5696815581229263,zack-XPS-15-9560,83,30967,0.2504875659942627
237,db15454e139b45a4977ecbeb588ffe50,3274.21,-250.0389999999999,706,69613,21.740836143493652,False,249.862,4.983,0.001,69613,69613,1576687006,0.3917305487832676,70.53,69613,382.499999999999,164163.414,21.740836143493652,84,-640.3000000000009,818.1,0.30102678850276127,3,10.142.78.137,2019-12-18_08-36-46,0.569665835928923,zack-XPS-15-9560,84,30967,0.24173831939697266
240,db15454e139b45a4977ecbeb588ffe50,3281.963,-256.0929999999999,847,70460,22.003135681152344,False,251.831,5.001,0.001,70460,70460,1576687006,0.39167616556128304,70.6,70460,382.499999999999,165250.515,22.003135681152344,85,-640.3000000000009,826.5,0.301017146850599,3,10.142.78.137,2019-12-18_08-36-46,0.569643675631695,zack-XPS-15-9560,85,30967,0.2622995376586914
243,db15454e139b45a4977ecbeb588ffe50,3291.443,-264.4529999999999,943,71403,22.284340858459473,False,254.569,5.042,0.001,71403,71403,1576687006,0.3916899623669067,70.65,71403,382.499999999999,166177.616,22.284340858459473,86,-640.3000000000009,837.9,0.3010495410291403,3,10.142.78.137,2019-12-18_08-36-46,0.569621086802854,zack-XPS-15-9560,86,30967,0.2812051773071289
245,db15454e139b45a4977ecbeb588ffe50,3303.388,-266.55399999999986,874,72277,22.53443193435669,False,253.376,5.057,0.001,72277,72277,1576687007,0.39170150003449306,70.72,72277,382.399999999999,165517.015,22.53443193435669,87,-640.3000000000009,837.0,0.30107209360117826,2,10.142.78.137,2019-12-18_08-36-47,0.5695917188725859,zack-XPS-15-9560,87,30967,0.2500910758972168
248,db15454e139b45a4977ecbeb588ffe50,3290.585,-274.73499999999984,848,73125,22.810734033584595,False,255.699,5.12,0.001,73125,73125,1576687007,0.39174541387819956,70.76,73125,382.39999999999895,164340.043,22.810734033584595,88,-640.3000000000009,841.4,0.30112621300366804,3,10.142.78.137,2019-12-18_08-36-47,0.5695581189725776,zack-XPS-15-9560,88,30967,0.2763020992279053
251,db15454e139b45a4977ecbeb588ffe50,3247.067,-270.6039999999998,721,73846,23.061569452285767,False,254.168,4.879,0.001,73846,73846,1576687007,0.39178691122851694,70.63,73846,382.39999999999895,169145.326,23.061569452285767,89,-640.3000000000009,825.3,0.3011794417673028,3,10.142.78.137,2019-12-18_08-36-47,0.569530146256342,zack-XPS-15-9560,89,30967,0.2508354187011719
254,db15454e139b45a4977ecbeb588ffe50,3239.514,-276.5899999999998,857,74703,23.316744565963745,False,253.063,4.802,0.001,74703,74703,1576687007,0.39183255013210394,70.59,74703,382.39999999999895,170707.377,23.316744565963745,90,-640.3000000000006,819.8,0.3012237133563126,3,10.142.78.137,2019-12-18_08-36-47,0.5695039727916928,zack-XPS-15-9560,90,30967,0.2551751136779785
257,db15454e139b45a4977ecbeb588ffe50,3255.594,-268.60299999999984,756,75459,23.5536208152771,False,252.427,4.814,0.001,75459,75459,1576687008,0.3918611980522557,70.79,75459,382.39999999999895,170697.573,23.5536208152771,91,-640.3000000000006,821.8,0.30124797150309496,3,10.142.78.137,2019-12-18_08-36-48,0.5694617408785391,zack-XPS-15-9560,91,30967,0.2368762493133545
259,db15454e139b45a4977ecbeb588ffe50,3263.834,-266.5249999999998,882,76341,23.81890344619751,False,251.575,4.834,0.001,76341,76341,1576687008,0.3918812479633519,70.74,76341,382.39999999999895,169855.69,23.81890344619751,92,-640.3000000000006,821.1,0.3012620047237751,2,10.142.78.137,2019-12-18_08-36-48,0.5694363281954948,zack-XPS-15-9560,92,30967,0.26528263092041016
262,db15454e139b45a4977ecbeb588ffe50,3285.891,-276.62299999999976,907,77248,24.092331647872925,False,253.843,4.861,0.001,77248,77248,1576687008,0.3919277995090363,70.77,77248,382.39999999999895,171604.615,24.092331647872925,93,-640.3000000000006,834.1,0.3012951547210345,3,10.142.78.137,2019-12-18_08-36-48,0.5693882584658657,zack-XPS-15-9560,93,30967,0.27342820167541504
265,db15454e139b45a4977ecbeb588ffe50,3315.082,-280.7759999999997,876,78124,24.36365532875061,False,256.736,4.927,0.001,78124,78124,1576687008,0.39197645727247604,70.85,78124,382.39999999999895,172749.856,24.36365532875061,94,-640.3000000000006,851.1,0.3013348117281721,3,10.142.78.137,2019-12-18_08-36-48,0.5692823261967599,zack-XPS-15-9560,94,30967,0.27132368087768555
268,db15454e139b45a4977ecbeb588ffe50,3323.529,-286.81499999999977,858,78982,24.622806310653687,False,256.414,4.936,0.001,78982,78982,1576687009,0.392011458153606,70.83,78982,382.39999999999895,172633.113,24.622806310653687,95,-640.3000000000006,852.2,0.3013678682460801,3,10.142.78.137,2019-12-18_08-36-49,0.5691618464494416,zack-XPS-15-9560,95,30967,0.25915098190307617
270,db15454e139b45a4977ecbeb588ffe50,3303.392,-280.7099999999998,776,79758,24.868420124053955,False,252.922,4.868,0.001,79758,79758,1576687009,0.39201416501289876,70.92,79758,382.39999999999895,171618.216,24.868420124053955,96,-640.3000000000006,835.5,0.30137574762515495,2,10.142.78.137,2019-12-18_08-36-49,0.569069764547324,zack-XPS-15-9560,96,30967,0.24561381340026855
273,db15454e139b45a4977ecbeb588ffe50,3278.448,-280.8899999999998,892,80650,25.143089294433594,False,255.395,4.85,0.001,80650,80650,1576687009,0.39200583371014164,71.17,80650,382.39999999999895,172639.807,25.143089294433594,97,-640.3000000000006,837.3,0.3013890470756435,3,10.142.78.137,2019-12-18_08-36-49,0.5689226695127636,zack-XPS-15-9560,97,30967,0.27466917037963867
276,db15454e139b45a4977ecbeb588ffe50,3282.236,-278.61799999999977,760,81410,25.38901138305664,False,252.419,4.788,0.001,81410,81410,1576687009,0.3919801401508131,71.0,81410,382.39999999999895,173028.38,25.38901138305664,98,-640.3000000000006,828.5,0.3013931747599188,3,10.142.78.137,2019-12-18_08-36-49,0.5687751717538199,zack-XPS-15-9560,98,30967,0.24592208862304688
279,db15454e139b45a4977ecbeb588ffe50,3344.46,-284.8469999999998,984,82394,25.673043251037598,False,255.587,4.939,0.001,82394,82394,1576687010,0.3919691625787808,70.98,82394,382.39999999999895,173079.555,25.673043251037598,99,-641.0000000000007,854.8,0.3014080481825173,3,10.142.78.137,2019-12-18_08-36-50,0.568623991938145,zack-XPS-15-9560,99,30967,0.28403186798095703
282,db15454e139b45a4977ecbeb588ffe50,3341.926,-284.9419999999998,901,83295,25.94356107711792,False,257.097,4.955,0.001,83295,83295,1576687010,0.39197780856610787,71.02,83295,382.39999999999895,173393.733,25.94356107711792,100,-641.0000000000007,859.2,0.3014347658298545,3,10.142.78.137,2019-12-18_08-36-50,0.5684731081803271,zack-XPS-15-9560,100,30967,0.27051782608032227
284,db15454e139b45a4977ecbeb588ffe50,3357.955,-291.2379999999997,925,84220,26.219894647598267,False,260.903,5.094,0.001,84220,84220,1576687010,0.3919925586632673,71.19,84220,382.39999999999895,172003.433,26.219894647598267,101,-641.0000000000007,876.1,0.3014586465321925,2,10.142.78.137,2019-12-18_08-36-50,0.5683717044406401,zack-XPS-15-9560,101,30967,0.2763335704803467
287,db15454e139b45a4977ecbeb588ffe50,3314.262,-284.95699999999977,661,84881,26.451944589614868,False,257.674,4.999,0.001,84881,84881,1576687011,0.39199823207159723,71.21,84881,382.39999999999895,170827.044,26.451944589614868,102,-641.0000000000007,854.0,0.30148651579582464,3,10.142.78.137,2019-12-18_08-36-51,0.5682171170926222,zack-XPS-15-9560,102,30967,0.23204994201660156
290,db15454e139b45a4977ecbeb588ffe50,3322.244,-293.2279999999997,908,85789,26.71980381011963,False,257.085,5.032,0.001,85789,85789,1576687011,0.39203115686084167,71.2,85789,382.39999999999895,169748.485,26.71980381011963,103,-641.0000000000007,854.1,0.30153096793260525,3,10.142.78.137,2019-12-18_08-36-51,0.5680717374645416,zack-XPS-15-9560,103,30967,0.26785922050476074
293,db15454e139b45a4977ecbeb588ffe50,3274.121,-285.0739999999998,596,86385,26.942277193069458,False,252.312,4.917,0.001,86385,86385,1576687011,0.39205218751143633,71.29,86385,382.39999999999895,168005.631,26.942277193069458,104,-641.0000000000007,826.1,0.3015674012367909,3,10.142.78.137,2019-12-18_08-36-51,0.5679261051692256,zack-XPS-15-9560,104,30967,0.2224733829498291
295,db15454e139b45a4977ecbeb588ffe50,3248.244,-283.12599999999975,755,87140,27.189780712127686,False,251.151,4.914,0.001,87140,87140,1576687011,0.3920748178562647,71.28,87140,382.39999999999895,166000.243,27.189780712127686,105,-641.0000000000007,815.8,0.30159712889975443,2,10.142.78.137,2019-12-18_08-36-51,0.5678374227749567,zack-XPS-15-9560,105,30967,0.24750351905822754
298,db15454e139b45a4977ecbeb588ffe50,3251.655,-276.9749999999998,836,87976,27.45155668258667,False,252.733,4.946,0.001,87976,87976,1576687012,0.39210764265825093,71.11,87976,382.39999999999895,166142.676,27.45155668258667,106,-641.0000000000007,821.8,0.30164379360215704,3,10.142.78.137,2019-12-18_08-36-52,0.567710268111298,zack-XPS-15-9560,106,30967,0.2617759704589844
301,db15454e139b45a4977ecbeb588ffe50,3250.213,-285.0199999999998,926,88902,27.738319396972656,False,253.891,5.0,0.001,88902,88902,1576687012,0.3921530444962687,71.12,88902,382.39999999999895,165053.537,27.738319396972656,107,-641.0000000000007,825.2,0.3017015398617921,3,10.142.78.137,2019-12-18_08-36-52,0.5676013872507706,zack-XPS-15-9560,107,30967,0.28676271438598633
304,db15454e139b45a4977ecbeb588ffe50,3229.758,-281.1569999999998,747,89649,27.996213912963867,False,255.097,4.993,0.001,89649,89649,1576687012,0.39219714238599734,71.71,89649,382.39999999999895,165024.883,27.996213912963867,108,-641.0000000000007,823.9,0.3017587941429744,3,10.142.78.137,2019-12-18_08-36-52,0.5675018384591648,zack-XPS-15-9560,108,30967,0.25789451599121094
307,db15454e139b45a4977ecbeb588ffe50,3186.171,-281.1349999999999,809,90458,28.258901357650757,False,253.094,4.861,0.001,90458,90458,1576687012,0.39224957278113665,71.53,90458,382.39999999999895,165884.565,28.258901357650757,109,-641.0000000000007,806.4,0.3018284282589478,3,10.142.78.137,2019-12-18_08-36-52,0.5674017783098758,zack-XPS-15-9560,109,30967,0.26268744468688965
310,db15454e139b45a4977ecbeb588ffe50,3172.964,-271.06199999999984,861,91319,28.527284383773804,False,252.887,4.861,0.001,91319,91319,1576687013,0.39231070254953904,71.35,91319,382.39999999999895,165084.395,28.527284383773804,110,-641.0000000000007,802.4,0.3019031237387209,3,10.142.78.137,2019-12-18_08-36-53,0.5673057485743801,zack-XPS-15-9560,110,30967,0.2683830261230469
312,db15454e139b45a4977ecbeb588ffe50,3154.675,-269.16799999999984,820,92139,28.784030199050903,False,251.024,4.769,0.001,92139,92139,1576687013,0.39235589258575326,71.45,92139,382.39999999999895,166037.769,28.784030199050903,111,-641.0000000000007,791.9,0.3019543543953723,2,10.142.78.137,2019-12-18_08-36-53,0.5672482508915051,zack-XPS-15-9560,111,30967,0.2567458152770996
315,db15454e139b45a4977ecbeb588ffe50,3201.806,-265.1489999999999,844,92983,29.03714871406555,False,253.045,4.855,0.001,92983,92983,1576687013,0.3924249303131613,71.51,92983,382.39999999999895,166880.702,29.03714871406555,112,-641.0000000000007,810.2,0.3020302901028543,3,10.142.78.137,2019-12-18_08-36-53,0.5671638199626546,zack-XPS-15-9560,112,30967,0.25311851501464844
318,db15454e139b45a4977ecbeb588ffe50,3164.457,-259.1089999999999,841,93824,29.313395023345947,False,253.914,4.822,0.001,93824,93824,1576687013,0.3924956375753841,71.48,93824,382.39999999999895,166620.025,29.313395023345947,113,-641.0000000000007,803.5,0.3021134615772402,3,10.142.78.137,2019-12-18_08-36-53,0.5670908633883127,zack-XPS-15-9560,113,30967,0.2762463092803955
321,db15454e139b45a4977ecbeb588ffe50,3191.512,-255.11699999999996,797,94621,29.57846450805664,False,258.059,4.932,0.001,94621,94621,1576687014,0.3925685354759715,71.62,94621,382.39999999999895,166987.102,29.57846450805664,114,-641.0000000000007,823.6,0.302193118851035,3,10.142.78.137,2019-12-18_08-36-54,0.5670295536202677,zack-XPS-15-9560,114,30967,0.26506948471069336
324,db15454e139b45a4977ecbeb588ffe50,3203.307,-253.115,859,95480,29.8490948677063,False,260.356,4.947,0.001,95480,95480,1576687014,0.39263784819570047,71.65,95480,382.39999999999895,168595.326,29.8490948677063,115,-641.0000000000007,834.0,0.30226682183648146,3,10.142.78.137,2019-12-18_08-36-54,0.5669777201482747,zack-XPS-15-9560,115,30967,0.2706303596496582
326,db15454e139b45a4977ecbeb588ffe50,3225.331,-255.19699999999997,974,96454,30.136263847351074,False,262.857,4.993,0.001,96454,96454,1576687014,0.39269166237016956,71.69,96454,382.39999999999895,169802.256,30.136263847351074,116,-641.0000000000007,847.8,0.30231884276908116,2,10.142.78.137,2019-12-18_08-36-54,0.5669499893669855,zack-XPS-15-9560,116,30967,0.2871689796447754
329,db15454e139b45a4977ecbeb588ffe50,3214.015,-263.36699999999996,922,97376,30.43103837966919,False,263.658,4.99,0.001,97376,97376,1576687015,0.3928053175989766,71.67,97376,382.39999999999895,169811.339,30.43103837966919,117,-641.0000000000007,847.4,0.30241414319320764,3,10.142.78.137,2019-12-18_08-36-55,0.5669299967579498,zack-XPS-15-9560,117,30967,0.29477453231811523
332,db15454e139b45a4977ecbeb588ffe50,3244.301,-265.354,865,98241,30.701720714569092,False,264.834,5.094,0.001,98241,98241,1576687015,0.3929133460812912,71.7,98241,382.39999999999895,168657.06,30.701720714569092,118,-641.0000000000007,859.2,0.3024960190569394,3,10.142.78.137,2019-12-18_08-36-55,0.5669144147690269,zack-XPS-15-9560,118,30967,0.27068233489990234
335,db15454e139b45a4977ecbeb588ffe50,3270.488,-271.4189999999999,894,99135,30.969860076904297,False,265.312,5.157,0.001,99135,99135,1576687015,0.3930381068716244,71.56,99135,382.39999999999895,168246.049,30.969860076904297,119,-641.0000000000007,867.7,0.3025922935217352,3,10.142.78.137,2019-12-18_08-36-55,0.5669016448436932,zack-XPS-15-9560,119,30967,0.2681393623352051
338,db15454e139b45a4977ecbeb588ffe50,3243.121,-273.5999999999999,809,99944,31.244599103927612,False,265.948,5.153,0.001,99944,99944,1576687015,0.3931819866767001,71.6,99944,382.0999999999989,167389.445,31.244599103927612,120,-641.0000000000007,862.5,0.30269748764784,3,10.142.78.137,2019-12-18_08-36-55,0.5668958016524228,zack-XPS-15-9560,120,30967,0.27473902702331543
